geography,time,genus,species,serotype,meat_source,antimicrobial,pct_resistant,n_resistant,n_tested,mic50,mic90
13,2012-12-31,Campylobacter,coli,NA,Retail Chickens,Tetracycline,42.30769230769231,11,26,1,64
22,2012-12-31,Campylobacter,coli,NA,Retail Chickens,Tetracycline,100,1,1,64,64
24,2012-12-31,Campylobacter,coli,NA,Retail Chickens,Tetracycline,61.111111111111114,11,18,64,64
27,2012-12-31,Campylobacter,coli,NA,Retail Chickens,Tetracycline,25,2,8,0.25,64
29,2012-12-31,Campylobacter,coli,NA,Retail Chickens,Tetracycline,50,2,4,5,47.20000000000001
35,2012-12-31,Campylobacter,coli,NA,Retail Chickens,Tetracycline,31.25,5,16,0.25,64
36,2012-12-31,Campylobacter,coli,NA,Retail Chickens,Tetracycline,68.75,11,16,64,64
41,2012-12-31,Campylobacter,coli,NA,Retail Chickens,Tetracycline,62.5,5,8,64,64
42,2012-12-31,Campylobacter,coli,NA,Retail Chickens,Tetracycline,39.39393939393939,13,33,1,64
47,2012-12-31,Campylobacter,coli,NA,Retail Chickens,Tetracycline,34.78260869565217,8,23,0.5,64
08,2012-12-31,Campylobacter,coli,NA,Retail Ground Turkey,Ciprofloxacin,100,1,1,16,16
09,2012-12-31,Campylobacter,coli,NA,Retail Ground Turkey,Ciprofloxacin,0,0,1,0.25,0.25
13,2012-12-31,Campylobacter,coli,NA,Retail Ground Turkey,Ciprofloxacin,100,1,1,4,4
08,2012-12-31,Campylobacter,coli,NA,Retail Ground Turkey,Erythromycin,0,0,1,0.5,0.5
09,2012-12-31,Campylobacter,coli,NA,Retail Ground Turkey,Erythromycin,0,0,1,0.5,0.5
13,2012-12-31,Campylobacter,coli,NA,Retail Ground Turkey,Erythromycin,0,0,1,1,1
08,2012-12-31,Campylobacter,coli,NA,Retail Ground Turkey,Gentamicin,0,0,1,0.5,0.5
09,2012-12-31,Campylobacter,coli,NA,Retail Ground Turkey,Gentamicin,0,0,1,1,1
13,2012-12-31,Campylobacter,coli,NA,Retail Ground Turkey,Gentamicin,0,0,1,0.5,0.5
08,2012-12-31,Campylobacter,coli,NA,Retail Ground Turkey,Nalidixic acid,100,1,1,64,64
09,2012-12-31,Campylobacter,coli,NA,Retail Ground Turkey,Nalidixic acid,0,0,1,8,8
13,2012-12-31,Campylobacter,coli,NA,Retail Ground Turkey,Nalidixic acid,100,1,1,64,64
08,2012-12-31,Campylobacter,coli,NA,Retail Ground Turkey,Tetracycline,0,0,1,0.25,0.25
09,2012-12-31,Campylobacter,coli,NA,Retail Ground Turkey,Tetracycline,100,1,1,64,64
13,2012-12-31,Campylobacter,coli,NA,Retail Ground Turkey,Tetracycline,100,1,1,64,64
06,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Ciprofloxacin,10.256410256410255,4,39,0.125,1.0000000000000107
08,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Ciprofloxacin,19.565217391304348,9,46,0.125,8
09,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Ciprofloxacin,10.344827586206897,3,29,0.125,1.7999999999999945
13,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Ciprofloxacin,21.73913043478261,10,46,0.125,8
22,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Ciprofloxacin,0,0,14,0.125,0.21250000000000013
24,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Ciprofloxacin,25.64102564102564,10,39,0.125,32
27,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Ciprofloxacin,3.125,1,32,0.125,0.25
29,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Ciprofloxacin,12.5,1,8,0.125,4.8874999999999975
35,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Ciprofloxacin,23.076923076923077,9,39,0.125,16
36,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Ciprofloxacin,32.35294117647059,11,34,0.125,16
41,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Ciprofloxacin,2.941176470588235,1,34,0.125,0.125
42,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Ciprofloxacin,19.51219512195122,8,41,0.125,32
47,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Ciprofloxacin,7.142857142857142,3,42,0.125,0.25
53,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Ciprofloxacin,0,0,29,0.125,0.25
06,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Erythromycin,0,0,39,0.25,1
08,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Erythromycin,2.1739130434782608,1,46,0.25,1
09,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Erythromycin,0,0,29,0.25,0.5
13,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Erythromycin,0,0,46,0.25,0.5
22,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Erythromycin,0,0,14,0.75,1
24,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Erythromycin,0,0,39,0.25,0.5
27,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Erythromycin,3.125,1,32,0.25,1
29,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Erythromycin,0,0,8,0.25,0.6499999999999999
35,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Erythromycin,2.564102564102564,1,39,0.5,1
36,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Erythromycin,0,0,34,0.25,0.5
41,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Erythromycin,0,0,34,0.25,0.5
42,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Erythromycin,0,0,41,0.25,0.5
47,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Erythromycin,0,0,42,0.25,0.5
53,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Erythromycin,0,0,29,0.25,1
06,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Gentamicin,2.564102564102564,1,39,0.5,1
08,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Gentamicin,0,0,46,0.5,1
09,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Gentamicin,0,0,29,0.5,0.5
13,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Gentamicin,0,0,46,0.5,0.5
22,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Gentamicin,0,0,14,0.5,0.5
24,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Gentamicin,0,0,39,0.5,1
27,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Gentamicin,0,0,32,0.5,1
29,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Gentamicin,0,0,8,0.75,1.2999999999999998
35,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Gentamicin,0,0,39,0.5,1
36,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Gentamicin,0,0,34,0.5,0.5
41,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Gentamicin,0,0,34,0.5,0.8499999999999996
42,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Gentamicin,0,0,41,0.5,1
47,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Gentamicin,0,0,42,0.5,1
53,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Gentamicin,0,0,29,0.5,1
06,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Nalidixic acid,10.256410256410255,4,39,8,19.20000000000016
08,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Nalidixic acid,19.565217391304348,9,46,8,64
09,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Nalidixic acid,10.344827586206897,3,29,4,25.599999999999966
13,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Nalidixic acid,21.73913043478261,10,46,4,64
22,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Nalidixic acid,0,0,14,8,8
24,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Nalidixic acid,25.64102564102564,10,39,8,64
27,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Nalidixic acid,3.125,1,32,8,8
29,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Nalidixic acid,12.5,1,8,8,24.79999999999999
35,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Nalidixic acid,23.076923076923077,9,39,8,64
36,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Nalidixic acid,32.35294117647059,11,34,8,64
41,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Nalidixic acid,2.941176470588235,1,34,4,8
42,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Nalidixic acid,19.51219512195122,8,41,4,64
47,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Nalidixic acid,7.142857142857142,3,42,8,8
53,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Nalidixic acid,0,0,29,4,8
06,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Tetracycline,76.92307692307693,30,39,64,64
08,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Tetracycline,54.347826086956516,25,46,16,64
09,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Tetracycline,48.275862068965516,14,29,0.5,64
13,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Tetracycline,36.95652173913043,17,46,0.5,64
22,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Tetracycline,21.428571428571427,3,14,0.25,64
24,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Tetracycline,48.717948717948715,19,39,0.5,64
27,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Tetracycline,43.75,14,32,0.25,64
29,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Tetracycline,62.5,5,8,64,64
35,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Tetracycline,41.02564102564102,16,39,1,64
36,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Tetracycline,47.05882352941176,16,34,0.75,64
41,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Tetracycline,50,17,34,8.5,64
42,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Tetracycline,51.21951219512195,21,41,32,64
47,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Tetracycline,47.61904761904761,20,42,0.75,64
53,2012-12-31,Campylobacter,jejuni,NA,Retail Chickens,Tetracycline,37.93103448275862,11,29,1,64
08,2012-12-31,Campylobacter,jejuni,NA,Retail Ground Turkey,Ciprofloxacin,0,0,1,0.125,0.125
27,2012-12-31,Campylobacter,jejuni,NA,Retail Ground Turkey,Ciprofloxacin,100,1,1,4,4
42,2012-12-31,Campylobacter,jejuni,NA,Retail Ground Turkey,Ciprofloxacin,0,0,1,0.06,0.06
08,2012-12-31,Campylobacter,jejuni,NA,Retail Ground Turkey,Erythromycin,0,0,1,0.25,0.25
27,2012-12-31,Campylobacter,jejuni,NA,Retail Ground Turkey,Erythromycin,0,0,1,0.25,0.25
42,2012-12-31,Campylobacter,jejuni,NA,Retail Ground Turkey,Erythromycin,0,0,1,0.5,0.5
08,2012-12-31,Campylobacter,jejuni,NA,Retail Ground Turkey,Gentamicin,0,0,1,0.25,0.25
27,2012-12-31,Campylobacter,jejuni,NA,Retail Ground Turkey,Gentamicin,0,0,1,1,1
42,2012-12-31,Campylobacter,jejuni,NA,Retail Ground Turkey,Gentamicin,0,0,1,0.5,0.5
08,2012-12-31,Campylobacter,jejuni,NA,Retail Ground Turkey,Nalidixic acid,0,0,1,4,4
27,2012-12-31,Campylobacter,jejuni,NA,Retail Ground Turkey,Nalidixic acid,100,1,1,64,64
42,2012-12-31,Campylobacter,jejuni,NA,Retail Ground Turkey,Nalidixic acid,0,0,1,4,4
08,2012-12-31,Campylobacter,jejuni,NA,Retail Ground Turkey,Tetracycline,100,1,1,64,64
27,2012-12-31,Campylobacter,jejuni,NA,Retail Ground Turkey,Tetracycline,100,1,1,64,64
42,2012-12-31,Campylobacter,jejuni,NA,Retail Ground Turkey,Tetracycline,100,1,1,64,64
13,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Chloramphenicol,0,0,86,8,8
24,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Chloramphenicol,0,0,51,8,8
41,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Chloramphenicol,0,0,17,8,11.200000000000003
47,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Chloramphenicol,0,0,50,8,8
13,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Ciprofloxacin,0,0,86,1,2
24,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Ciprofloxacin,0,0,51,2,2
41,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Ciprofloxacin,0,0,17,1,2
47,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Ciprofloxacin,0,0,50,1,2
13,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Erythromycin,27.906976744186046,24,86,1,8
24,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Erythromycin,23.52941176470588,12,51,2,8
41,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Erythromycin,58.82352941176471,10,17,8,8
47,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Erythromycin,48,24,50,2,8
13,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Gentamicin,25.581395348837212,22,86,128,1024
24,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Gentamicin,23.52941176470588,12,51,128,1024
41,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Gentamicin,35.294117647058826,6,17,128,1024
47,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Gentamicin,40,20,50,128,1024
13,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Kanamycin,32.55813953488372,28,86,128,1024
24,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Kanamycin,25.49019607843137,13,51,128,1024
41,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Kanamycin,47.05882352941176,8,17,128,1024
47,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Kanamycin,44,22,50,128,1024
13,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Lincomycin,97.67441860465115,84,86,8,8
24,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Lincomycin,100,51,51,8,8
41,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Lincomycin,100,17,17,8,8
47,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Lincomycin,100,50,50,8,8
13,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Linezolid,0,0,86,1,2
24,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Linezolid,0,0,51,2,2
41,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Linezolid,0,0,17,2,2
47,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Linezolid,0,0,50,1,2
13,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Nitrofurantoin,0,0,86,16,16
24,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Nitrofurantoin,0,0,51,16,32
41,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Nitrofurantoin,0,0,17,16,16
47,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Nitrofurantoin,0,0,50,16,16
13,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Penicillin,0,0,86,4,4
24,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Penicillin,0,0,51,4,4
41,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Penicillin,0,0,17,4,4
47,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Penicillin,0,0,50,4,4
13,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Quinupristin-dalfopristin,97.67441860465115,84,86,8,16
24,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Quinupristin-dalfopristin,98.0392156862745,50,51,8,16
41,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Quinupristin-dalfopristin,100,17,17,16,16
47,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Quinupristin-dalfopristin,100,50,50,8,16
13,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Streptomycin,15.11627906976744,13,86,512,2048
24,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Streptomycin,9.803921568627452,5,51,512,512
41,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Streptomycin,47.05882352941176,8,17,512,2048
47,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Streptomycin,20,10,50,512,2048
13,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Tetracycline,50,43,86,8.5,32
24,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Tetracycline,52.94117647058824,27,51,32,32
41,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Tetracycline,88.23529411764706,15,17,32,32
47,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Tetracycline,62,31,50,32,32
13,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Tylosin,27.906976744186046,24,86,2,32
24,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Tylosin,23.52941176470588,12,51,2,32
41,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Tylosin,58.82352941176471,10,17,32,32
47,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Tylosin,48,24,50,4,32
13,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Vancomycin,0,0,86,1,2
24,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Vancomycin,0,0,51,1,2
41,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Vancomycin,0,0,17,2,2
47,2012-12-31,Enterococcus,faecalis,NA,Retail Chickens,Vancomycin,0,0,50,2,2
13,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Chloramphenicol,0,0,90,8,8
24,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Chloramphenicol,0,0,66,8,8
41,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Chloramphenicol,0,0,53,8,8
47,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Chloramphenicol,0,0,68,8,8
13,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Ciprofloxacin,1.1111111111111112,1,90,2,2
24,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Ciprofloxacin,3.0303030303030303,2,66,2,2
41,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Ciprofloxacin,0,0,53,2,2
47,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Ciprofloxacin,0,0,68,1,2
13,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Erythromycin,0,0,90,1,2
24,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Erythromycin,0,0,66,1,2
41,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Erythromycin,0,0,53,1,2
47,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Erythromycin,0,0,68,1,2
13,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Gentamicin,0,0,90,128,128
24,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Gentamicin,0,0,66,128,128
41,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Gentamicin,0,0,53,128,128
47,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Gentamicin,0,0,68,128,128
13,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Kanamycin,0,0,90,128,128
24,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Kanamycin,0,0,66,128,128
41,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Kanamycin,0,0,53,128,128
47,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Kanamycin,0,0,68,128,128
13,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Lincomycin,100,90,90,8,8
24,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Lincomycin,98.48484848484848,65,66,8,8
41,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Lincomycin,96.22641509433963,51,53,8,8
47,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Lincomycin,100,68,68,8,8
13,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Linezolid,0,0,90,2,2
24,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Linezolid,0,0,66,2,2
41,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Linezolid,0,0,53,2,2
47,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Linezolid,0,0,68,2,2
13,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Nitrofurantoin,0,0,90,16,16
24,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Nitrofurantoin,0,0,66,16,16
41,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Nitrofurantoin,0,0,53,16,16
47,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Nitrofurantoin,0,0,68,16,16
13,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Penicillin,0,0,90,4,4
24,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Penicillin,0,0,66,4,4
41,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Penicillin,0,0,53,4,4
47,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Penicillin,0,0,68,4,4
13,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Quinupristin-dalfopristin,100,90,90,8,16
24,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Quinupristin-dalfopristin,98.48484848484848,65,66,8,16
41,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Quinupristin-dalfopristin,96.22641509433963,51,53,8,16
47,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Quinupristin-dalfopristin,100,68,68,8,16
13,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Streptomycin,0,0,90,512,512
24,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Streptomycin,4.545454545454546,3,66,512,512
41,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Streptomycin,0,0,53,512,512
47,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Streptomycin,2.941176470588235,2,68,512,512
13,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Tetracycline,24.444444444444443,22,90,1,32
24,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Tetracycline,21.21212121212121,14,66,1,32
41,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Tetracycline,13.20754716981132,7,53,1,32
47,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Tetracycline,26.47058823529412,18,68,1,32
13,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Tylosin,0,0,90,2,2
24,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Tylosin,0,0,66,2,2
41,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Tylosin,0,0,53,2,2
47,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Tylosin,0,0,68,2,2
13,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Vancomycin,0,0,90,1,2
24,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Vancomycin,0,0,66,1,2
41,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Vancomycin,0,0,53,1,2
47,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Beef,Vancomycin,0,0,68,1,2
13,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Chloramphenicol,0,0,113,8,8
24,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Chloramphenicol,0,0,87,8,16
41,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Chloramphenicol,1.0638297872340425,1,94,8,8
47,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Chloramphenicol,0,0,90,8,8
13,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Ciprofloxacin,0,0,113,1,2
24,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Ciprofloxacin,0,0,87,1,2
41,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Ciprofloxacin,0,0,94,1,2
47,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Ciprofloxacin,0,0,90,2,2
13,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Erythromycin,37.16814159292036,42,113,1,8
24,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Erythromycin,45.97701149425287,40,87,2,8
41,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Erythromycin,29.78723404255319,28,94,2,8
47,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Erythromycin,35.55555555555556,32,90,1,8
13,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Gentamicin,38.05309734513274,43,113,128,1024
24,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Gentamicin,31.03448275862069,27,87,128,1024
41,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Gentamicin,15.957446808510639,15,94,128,1024
47,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Gentamicin,44.44444444444444,40,90,128,1024
13,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Kanamycin,44.24778761061947,50,113,128,1024
24,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Kanamycin,41.37931034482759,36,87,128,1024
41,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Kanamycin,21.27659574468085,20,94,128,1024
47,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Kanamycin,46.666666666666664,42,90,128,1024
13,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Lincomycin,98.23008849557522,111,113,8,8
24,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Lincomycin,97.70114942528735,85,87,8,8
41,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Lincomycin,98.93617021276596,93,94,8,8
47,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Lincomycin,100,90,90,8,8
13,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Linezolid,0,0,113,1,2
24,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Linezolid,0,0,87,2,2
41,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Linezolid,0,0,94,2,2
47,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Linezolid,0,0,90,2,2
13,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Nitrofurantoin,0,0,113,16,16
24,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Nitrofurantoin,0,0,87,16,16
41,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Nitrofurantoin,0,0,94,8,16
47,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Nitrofurantoin,0,0,90,16,16
13,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Penicillin,0,0,113,4,4
24,2012-12-31,Enterococcus,faecalis,NA,Retail Ground Turkey,Penicillin,1.1494252873563218,1,87,4,4
