"Mechanism","State","Year","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"Transport, other (excl. drown by water transp)","Missouri","2020","--","6,154,426","--","--","--"
"Transport, other (excl. drown by water transp)","Missouri","2019","--","6,140,475","--","--","--"
"Transport, other (excl. drown by water transp)","Missouri","2018","--","6,125,986","--","--","--"
"Transport, other (excl. drown by water transp)","Montana","2023","--","1,132,812","--","--","--"
"Transport, other (excl. drown by water transp)","Montana","2022","--","1,122,878","--","--","--"
"Transport, other (excl. drown by water transp)","Montana","2021","--","1,106,366","--","--","--"
"Transport, other (excl. drown by water transp)","Montana","2020","--","1,087,211","--","--","--"
"Transport, other (excl. drown by water transp)","Montana","2019","--","1,070,123","--","--","--"
"Transport, other (excl. drown by water transp)","Montana","2018","--","1,061,818","--","--","--"
"Transport, other (excl. drown by water transp)","Nebraska","2023","--","1,978,379","--","--","--"
"Transport, other (excl. drown by water transp)","Nebraska","2022","--","1,968,060","--","--","--"
"Transport, other (excl. drown by water transp)","Nebraska","2021","--","1,964,253","--","--","--"
"Transport, other (excl. drown by water transp)","Nebraska","2019","--","1,932,571","--","--","--"
"Transport, other (excl. drown by water transp)","Nebraska","2018","--","1,925,512","--","--","--"
"Transport, other (excl. drown by water transp)","Nevada","2023","10**","3,194,176","0.31**","0.28**","153"
"Transport, other (excl. drown by water transp)","Nevada","2022","10**","3,177,421","0.32**","0.30**","135"
"Transport, other (excl. drown by water transp)","Nevada","2021","--","3,146,632","--","--","--"
"Transport, other (excl. drown by water transp)","Nevada","2020","--","3,115,840","--","--","--"
"Transport, other (excl. drown by water transp)","Nevada","2019","--","3,090,771","--","--","--"
"Transport, other (excl. drown by water transp)","Nevada","2018","--","3,030,725","--","--","--"
"Transport, other (excl. drown by water transp)","New Hampshire","2023","--","1,402,054","--","--","--"
"Transport, other (excl. drown by water transp)","New Hampshire","2021","--","1,387,494","--","--","--"
"Transport, other (excl. drown by water transp)","New Hampshire","2019","--","1,360,783","--","--","--"
"Transport, other (excl. drown by water transp)","New Jersey","2023","12**","9,290,841","0.13**","0.12**","265"
"Transport, other (excl. drown by water transp)","New Jersey","2022","--","9,260,817","--","--","--"
"Transport, other (excl. drown by water transp)","New Jersey","2021","--","9,269,175","--","--","--"
"Transport, other (excl. drown by water transp)","New Jersey","2020","--","9,272,392","--","--","--"
"Transport, other (excl. drown by water transp)","New Jersey","2019","--","8,891,258","--","--","--"
"Transport, other (excl. drown by water transp)","New Jersey","2018","10**","8,891,730","0.11**","0.08**","75"
"Transport, other (excl. drown by water transp)","New Mexico","2023","--","2,114,371","--","--","--"
"Transport, other (excl. drown by water transp)","New Mexico","2022","--","2,113,476","--","--","--"
"Transport, other (excl. drown by water transp)","New Mexico","2021","10**","2,116,950","0.47**","0.31**","56"
"Transport, other (excl. drown by water transp)","New Mexico","2020","--","2,118,488","--","--","--"
"Transport, other (excl. drown by water transp)","New Mexico","2019","--","2,099,634","--","--","--"
"Transport, other (excl. drown by water transp)","New Mexico","2018","--","2,093,754","--","--","--"
"Transport, other (excl. drown by water transp)","New York","2023","16**","19,571,216","0.08**","0.08**","335"
"Transport, other (excl. drown by water transp)","New York","2022","--","19,673,200","--","--","--"
"Transport, other (excl. drown by water transp)","New York","2021","15**","19,854,526","0.08**","0.07**","294"
"Transport, other (excl. drown by water transp)","New York","2020","16**","20,104,710","0.08**","0.07**","347"
"Transport, other (excl. drown by water transp)","New York","2019","13**","19,463,131","0.07**","0.05**","196"
"Transport, other (excl. drown by water transp)","New York","2018","20**","19,544,098","0.10**","0.09**","406"
"Transport, other (excl. drown by water transp)","North Carolina","2023","11**","10,835,491","0.10**","0.09**","141"
"Transport, other (excl. drown by water transp)","North Carolina","2022","20**","10,695,965","0.19**","0.17**","394"
"Transport, other (excl. drown by water transp)","North Carolina","2021","10**","10,567,100","0.10**","0.07**","123"
"Transport, other (excl. drown by water transp)","North Carolina","2020","--","10,453,812","--","--","--"
"Transport, other (excl. drown by water transp)","North Carolina","2019","22","10,501,384","0.21","0.18","309"
"Transport, other (excl. drown by water transp)","North Carolina","2018","10**","10,391,358","0.10**","0.10**","222"
"Transport, other (excl. drown by water transp)","North Dakota","2023","--","783,926","--","--","--"
"Transport, other (excl. drown by water transp)","North Dakota","2021","--","777,982","--","--","--"
"Transport, other (excl. drown by water transp)","North Dakota","2020","--","779,563","--","--","--"
"Transport, other (excl. drown by water transp)","North Dakota","2018","--","760,062","--","--","--"
"Transport, other (excl. drown by water transp)","Ohio","2023","--","11,785,935","--","--","--"
"Transport, other (excl. drown by water transp)","Ohio","2022","13**","11,759,697","0.11**","0.10**","209"
"Transport, other (excl. drown by water transp)","Ohio","2021","--","11,765,227","--","--","--"
"Transport, other (excl. drown by water transp)","Ohio","2020","--","11,798,292","--","--","--"
"Transport, other (excl. drown by water transp)","Ohio","2019","10**","11,696,507","0.09**","0.08**","129"
"Transport, other (excl. drown by water transp)","Ohio","2018","12**","11,680,892","0.10**","0.09**","186"
"Transport, other (excl. drown by water transp)","Oklahoma","2023","--","4,053,824","--","--","--"
"Transport, other (excl. drown by water transp)","Oklahoma","2022","--","4,019,271","--","--","--"
"Transport, other (excl. drown by water transp)","Oklahoma","2021","12**","3,991,634","0.30**","0.27**","208"
"Transport, other (excl. drown by water transp)","Oklahoma","2020","--","3,965,234","--","--","--"
"Transport, other (excl. drown by water transp)","Oklahoma","2019","--","3,960,676","--","--","--"
"Transport, other (excl. drown by water transp)","Oklahoma","2018","--","3,943,488","--","--","--"
"Transport, other (excl. drown by water transp)","Oregon","2023","10**","4,233,358","0.24**","0.22**","196"
"Transport, other (excl. drown by water transp)","Oregon","2022","14**","4,239,379","0.33**","0.28**","176"
"Transport, other (excl. drown by water transp)","Oregon","2021","--","4,256,465","--","--","--"
"Transport, other (excl. drown by water transp)","Oregon","2020","14**","4,245,044","0.33**","0.35**","470"
"Transport, other (excl. drown by water transp)","Oregon","2019","--","4,216,116","--","--","--"
"Transport, other (excl. drown by water transp)","Oregon","2018","--","4,183,538","--","--","--"
"Transport, other (excl. drown by water transp)","Pennsylvania","2023","11**","12,961,683","0.09**","0.08**","119"
"Transport, other (excl. drown by water transp)","Pennsylvania","2022","14**","12,972,091","0.11**","0.10**","212"
"Transport, other (excl. drown by water transp)","Pennsylvania","2021","--","13,013,614","--","--","--"
"Transport, other (excl. drown by water transp)","Pennsylvania","2020","--","12,995,477","--","--","--"
"Transport, other (excl. drown by water transp)","Pennsylvania","2019","13**","12,798,883","0.10**","0.09**","211"
"Transport, other (excl. drown by water transp)","Pennsylvania","2018","--","12,809,107","--","--","--"
"Transport, other (excl. drown by water transp)","Rhode Island","2020","--","1,096,444","--","--","--"
"Transport, other (excl. drown by water transp)","Rhode Island","2019","--","1,058,158","--","--","--"
"Transport, other (excl. drown by water transp)","South Carolina","2023","--","5,373,555","--","--","--"
"Transport, other (excl. drown by water transp)","South Carolina","2022","--","5,282,955","--","--","--"
"Transport, other (excl. drown by water transp)","South Carolina","2021","--","5,193,848","--","--","--"
"Transport, other (excl. drown by water transp)","South Carolina","2020","15**","5,132,151","0.29**","0.30**","454"
"Transport, other (excl. drown by water transp)","South Carolina","2019","--","5,157,702","--","--","--"
"Transport, other (excl. drown by water transp)","South Carolina","2018","10**","5,091,702","0.20**","0.18**","119"
"Transport, other (excl. drown by water transp)","South Dakota","2022","--","909,869","--","--","--"
"Transport, other (excl. drown by water transp)","South Dakota","2021","--","896,299","--","--","--"
"Transport, other (excl. drown by water transp)","South Dakota","2020","--","887,852","--","--","--"
"Transport, other (excl. drown by water transp)","South Dakota","2019","--","887,127","--","--","--"
"Transport, other (excl. drown by water transp)","South Dakota","2018","--","879,386","--","--","--"
"Transport, other (excl. drown by water transp)","Tennessee","2023","18**","7,126,489","0.25**","0.25**","450"
"Transport, other (excl. drown by water transp)","Tennessee","2022","18**","7,048,976","0.26**","0.24**","387"
"Transport, other (excl. drown by water transp)","Tennessee","2021","13**","6,963,709","0.19**","0.18**","164"
"Transport, other (excl. drown by water transp)","Tennessee","2020","15**","6,926,091","0.22**","0.22**","256"
"Transport, other (excl. drown by water transp)","Tennessee","2019","--","6,830,325","--","--","--"
"Transport, other (excl. drown by water transp)","Tennessee","2018","16**","6,778,180","0.24**","0.23**","343"
"Transport, other (excl. drown by water transp)","Texas","2023","41","30,503,301","0.13","0.13","883"
"Transport, other (excl. drown by water transp)","Texas","2022","48","30,029,848","0.16","0.16","911"
"Transport, other (excl. drown by water transp)","Texas","2021","39","29,561,286","0.13","0.12","736"
"Transport, other (excl. drown by water transp)","Texas","2020","61","29,234,361","0.21","0.20","724"
"Transport, other (excl. drown by water transp)","Texas","2019","64","28,986,794","0.22","0.21","1,212"
"Transport, other (excl. drown by water transp)","Texas","2018","39","28,624,564","0.14","0.13","707"
"Transport, other (excl. drown by water transp)","Utah","2023","12**","3,417,734","0.35**","0.36**","281"
"Transport, other (excl. drown by water transp)","Utah","2022","--","3,381,236","--","--","--"
"Transport, other (excl. drown by water transp)","Utah","2021","--","3,339,284","--","--","--"
"Transport, other (excl. drown by water transp)","Utah","2020","11**","3,283,982","0.34**","0.35**","152"
"Transport, other (excl. drown by water transp)","Utah","2019","10**","3,203,383","0.31**","0.33**","258"
"Transport, other (excl. drown by water transp)","Utah","2018","--","3,155,153","--","--","--"
"Transport, other (excl. drown by water transp)","Vermont","2022","--","647,110","--","--","--"
"Transport, other (excl. drown by water transp)","Vermont","2021","--","647,093","--","--","--"
"Transport, other (excl. drown by water transp)","Vermont","2018","--","624,802","--","--","--"
"Transport, other (excl. drown by water transp)","Virginia","2023","--","8,715,698","--","--","--"
"Transport, other (excl. drown by water transp)","Virginia","2022","--","8,679,099","--","--","--"
"Transport, other (excl. drown by water transp)","Virginia","2021","15**","8,657,348","0.17**","0.18**","349"
"Transport, other (excl. drown by water transp)","Virginia","2020","--","8,637,193","--","--","--"
"Transport, other (excl. drown by water transp)","Virginia","2019","--","8,556,642","--","--","--"
"Transport, other (excl. drown by water transp)","Virginia","2018","12**","8,510,920","0.14**","0.12**","181"
"Transport, other (excl. drown by water transp)","Washington","2023","--","7,812,880","--","--","--"
"Transport, other (excl. drown by water transp)","Washington","2022","20**","7,784,477","0.26**","0.24**","343"
"Transport, other (excl. drown by water transp)","Washington","2021","16**","7,741,433","0.21**","0.18**","249"
"Transport, other (excl. drown by water transp)","Washington","2020","12**","7,724,566","0.16**","0.14**","171"
"Transport, other (excl. drown by water transp)","Washington","2019","17**","7,614,024","0.22**","0.17**","159"
"Transport, other (excl. drown by water transp)","Washington","2018","10**","7,526,793","0.13**","0.12**","208"
"Transport, other (excl. drown by water transp)","West Virginia","2022","--","1,774,035","--","--","--"
"Transport, other (excl. drown by water transp)","West Virginia","2021","--","1,785,249","--","--","--"
"Transport, other (excl. drown by water transp)","West Virginia","2020","--","1,791,562","--","--","--"
"Transport, other (excl. drown by water transp)","West Virginia","2019","--","1,795,263","--","--","--"
