"Mechanism","State","Year","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"Suffocation","Georgia","2019","413","10,628,020","3.89","3.98","11,352"
"Suffocation","Georgia","2018","354","10,519,389","3.37","3.42","10,075"
"Suffocation","Hawaii","2023","112","1,435,138","7.80","8.13","2,820"
"Suffocation","Hawaii","2022","128","1,439,399","8.89","9.12","3,063"
"Suffocation","Hawaii","2021","110","1,446,745","7.60","7.69","2,634"
"Suffocation","Hawaii","2020","105","1,451,181","7.24","7.51","2,520"
"Suffocation","Hawaii","2019","118","1,415,615","8.34","8.73","3,051"
"Suffocation","Hawaii","2018","101","1,423,102","7.10","7.04","2,477"
"Suffocation","Idaho","2023","75","1,964,726","3.82","4.10","2,037"
"Suffocation","Idaho","2022","68","1,938,996","3.51","3.57","1,979"
"Suffocation","Idaho","2021","76","1,904,537","3.99","4.23","2,244"
"Suffocation","Idaho","2020","75","1,849,339","4.06","4.34","2,065"
"Suffocation","Idaho","2019","80","1,789,060","4.47","4.66","2,383"
"Suffocation","Idaho","2018","96","1,752,074","5.48","5.91","2,967"
"Suffocation","Illinois","2023","505","12,549,689","4.02","4.04","11,800"
"Suffocation","Illinois","2022","478","12,582,515","3.80","3.79","11,529"
"Suffocation","Illinois","2021","468","12,690,341","3.69","3.66","11,737"
"Suffocation","Illinois","2020","499","12,790,357","3.90","3.93","12,541"
"Suffocation","Illinois","2019","536","12,667,017","4.23","4.20","12,909"
"Suffocation","Illinois","2018","530","12,724,685","4.17","4.19","13,482"
"Suffocation","Indiana","2023","268","6,862,199","3.91","4.10","6,639"
"Suffocation","Indiana","2022","281","6,832,274","4.11","4.32","7,208"
"Suffocation","Indiana","2021","278","6,813,798","4.08","4.35","7,556"
"Suffocation","Indiana","2020","279","6,789,098","4.11","4.33","7,513"
"Suffocation","Indiana","2019","268","6,731,010","3.98","4.19","6,966"
"Suffocation","Indiana","2018","326","6,698,481","4.87","5.03","8,911"
"Suffocation","Iowa","2023","143","3,207,004","4.46","4.80","3,828"
"Suffocation","Iowa","2022","187","3,199,693","5.84","6.16","4,431"
"Suffocation","Iowa","2021","165","3,197,944","5.16","5.76","4,537"
"Suffocation","Iowa","2020","182","3,190,904","5.70","6.33","4,939"
"Suffocation","Iowa","2019","184","3,159,596","5.82","6.25","5,067"
"Suffocation","Iowa","2018","160","3,149,900","5.08","5.49","4,280"
"Suffocation","Kansas","2023","151","2,940,546","5.14","5.58","4,049"
"Suffocation","Kansas","2022","145","2,936,716","4.94","5.32","3,903"
"Suffocation","Kansas","2021","127","2,937,946","4.32","4.75","3,798"
"Suffocation","Kansas","2020","133","2,938,124","4.53","4.94","3,975"
"Suffocation","Kansas","2019","146","2,912,635","5.01","5.36","4,108"
"Suffocation","Kansas","2018","169","2,912,748","5.80","6.08","4,951"
"Suffocation","Kentucky","2023","157","4,526,154","3.47","3.72","4,163"
"Suffocation","Kentucky","2022","185","4,511,563","4.10","4.33","4,812"
"Suffocation","Kentucky","2021","200","4,507,600","4.44","4.67","4,967"
"Suffocation","Kentucky","2020","195","4,508,155","4.33","4.77","5,393"
"Suffocation","Kentucky","2019","210","4,472,345","4.70","5.02","5,588"
"Suffocation","Kentucky","2018","200","4,464,273","4.48","4.65","5,447"
"Suffocation","Louisiana","2023","144","4,573,749","3.15","3.37","3,835"
"Suffocation","Louisiana","2022","151","4,588,023","3.29","3.51","3,761"
"Suffocation","Louisiana","2021","153","4,627,047","3.31","3.59","4,201"
"Suffocation","Louisiana","2020","155","4,652,022","3.33","3.58","4,172"
"Suffocation","Louisiana","2019","170","4,658,285","3.65","3.94","4,686"
"Suffocation","Louisiana","2018","159","4,664,450","3.41","3.56","4,365"
"Suffocation","Maine","2023","52","1,395,722","3.73","3.48","951"
"Suffocation","Maine","2022","58","1,389,338","4.18","4.44","1,362"
"Suffocation","Maine","2021","75","1,378,787","5.44","5.54","1,762"
"Suffocation","Maine","2020","53","1,364,517","3.88","4.27","1,431"
"Suffocation","Maine","2019","72","1,345,770","5.35","5.51","1,531"
"Suffocation","Maine","2018","61","1,340,123","4.55","4.82","1,501"
"Suffocation","Maryland","2023","164","6,180,253","2.65","2.67","4,097"
"Suffocation","Maryland","2022","190","6,163,981","3.08","3.07","4,481"
"Suffocation","Maryland","2021","198","6,175,045","3.21","3.30","4,913"
"Suffocation","Maryland","2020","190","6,173,689","3.08","3.12","4,770"
"Suffocation","Maryland","2019","207","6,054,954","3.42","3.34","4,744"
"Suffocation","Maryland","2018","221","6,042,153","3.66","3.59","5,166"
"Suffocation","Massachusetts","2023","280","7,001,399","4.00","3.79","5,425"
"Suffocation","Massachusetts","2022","243","6,982,740","3.48","3.31","4,930"
"Suffocation","Massachusetts","2021","253","6,991,951","3.62","3.40","5,361"
"Suffocation","Massachusetts","2020","285","6,997,713","4.07","3.90","5,931"
"Suffocation","Massachusetts","2019","306","6,894,883","4.44","4.17","6,349"
"Suffocation","Massachusetts","2018","357","6,885,720","5.19","4.95","7,577"
"Suffocation","Michigan","2023","404","10,037,261","4.03","4.23","9,682"
"Suffocation","Michigan","2022","374","10,033,281","3.73","3.88","9,351"
"Suffocation","Michigan","2021","400","10,038,117","3.99","4.17","10,357"
"Suffocation","Michigan","2020","403","10,070,627","4.00","4.13","10,022"
"Suffocation","Michigan","2019","463","9,984,795","4.64","4.76","11,359"
"Suffocation","Michigan","2018","475","9,987,286","4.76","5.05","13,170"
"Suffocation","Minnesota","2023","253","5,737,915","4.41","4.50","6,505"
"Suffocation","Minnesota","2022","244","5,714,300","4.27","4.45","6,175"
"Suffocation","Minnesota","2021","224","5,717,968","3.92","4.05","6,004"
"Suffocation","Minnesota","2020","218","5,710,578","3.82","3.91","5,815"
"Suffocation","Minnesota","2019","261","5,640,053","4.63","4.75","6,876"
"Suffocation","Minnesota","2018","235","5,608,762","4.19","4.28","5,950"
"Suffocation","Mississippi","2023","93","2,939,690","3.16","3.39","2,610"
"Suffocation","Mississippi","2022","76","2,938,928","2.59","2.68","2,089"
"Suffocation","Mississippi","2021","122","2,949,582","4.14","4.40","3,351"
"Suffocation","Mississippi","2020","94","2,958,409","3.18","3.37","2,344"
"Suffocation","Mississippi","2019","95","2,978,227","3.19","3.53","2,755"
"Suffocation","Mississippi","2018","86","2,982,879","2.88","3.05","2,249"
"Suffocation","Missouri","2023","256","6,196,156","4.13","4.32","6,540"
"Suffocation","Missouri","2022","233","6,177,168","3.77","3.99","6,012"
"Suffocation","Missouri","2021","282","6,170,393","4.57","4.88","7,791"
"Suffocation","Missouri","2020","270","6,154,426","4.39","4.56","7,065"
"Suffocation","Missouri","2019","280","6,140,475","4.56","4.75","7,200"
"Suffocation","Missouri","2018","322","6,125,986","5.26","5.55","8,726"
"Suffocation","Montana","2023","64","1,132,812","5.65","5.82","1,508"
"Suffocation","Montana","2022","67","1,122,878","5.97","6.35","1,885"
"Suffocation","Montana","2021","71","1,106,366","6.42","7.10","2,012"
"Suffocation","Montana","2020","65","1,087,211","5.98","6.17","1,671"
"Suffocation","Montana","2019","72","1,070,123","6.73","7.01","2,012"
"Suffocation","Montana","2018","62","1,061,818","5.84","6.60","2,103"
"Suffocation","Nebraska","2023","78","1,978,379","3.94","4.14","1,962"
"Suffocation","Nebraska","2022","80","1,968,060","4.07","4.44","1,997"
"Suffocation","Nebraska","2021","92","1,964,253","4.68","4.98","2,524"
"Suffocation","Nebraska","2020","90","1,963,273","4.58","4.88","2,715"
"Suffocation","Nebraska","2019","93","1,932,571","4.81","5.11","2,441"
"Suffocation","Nebraska","2018","83","1,925,512","4.31","4.36","2,449"
"Suffocation","Nevada","2023","149","3,194,176","4.67","4.61","3,118"
"Suffocation","Nevada","2022","130","3,177,421","4.09","4.08","3,220"
"Suffocation","Nevada","2021","133","3,146,632","4.23","4.27","3,359"
"Suffocation","Nevada","2020","127","3,115,840","4.08","4.15","3,358"
"Suffocation","Nevada","2019","150","3,090,771","4.85","4.82","3,654"
"Suffocation","Nevada","2018","149","3,030,725","4.92","5.06","3,867"
"Suffocation","New Hampshire","2023","54","1,402,054","3.85","3.86","1,318"
"Suffocation","New Hampshire","2022","58","1,399,003","4.15","4.25","1,234"
"Suffocation","New Hampshire","2021","57","1,387,494","4.11","4.49","1,387"
"Suffocation","New Hampshire","2020","66","1,378,702","4.79","4.85","1,575"
"Suffocation","New Hampshire","2019","72","1,360,783","5.29","5.28","1,816"
"Suffocation","New Hampshire","2018","85","1,355,064","6.27","6.40","1,969"
"Suffocation","New Jersey","2023","275","9,290,841","2.96","2.88","5,841"
"Suffocation","New Jersey","2022","307","9,260,817","3.32","3.12","5,720"
"Suffocation","New Jersey","2021","266","9,269,175","2.87","2.78","5,313"
"Suffocation","New Jersey","2020","278","9,272,392","3.00","2.85","5,748"
"Suffocation","New Jersey","2019","351","8,891,258","3.95","3.82","7,546"
"Suffocation","New Jersey","2018","352","8,891,730","3.96","3.83","7,508"
"Suffocation","New Mexico","2023","147","2,114,371","6.95","7.28","3,998"
"Suffocation","New Mexico","2022","127","2,113,476","6.01","6.49","3,611"
"Suffocation","New Mexico","2021","141","2,116,950","6.66","6.98","4,114"
"Suffocation","New Mexico","2020","142","2,118,488","6.70","7.14","4,225"
"Suffocation","New Mexico","2019","156","2,099,634","7.43","7.87","4,509"
"Suffocation","New Mexico","2018","161","2,093,754","7.69","7.97","4,799"
"Suffocation","New York","2023","635","19,571,216","3.25","3.20","13,211"
"Suffocation","New York","2022","608","19,673,200","3.09","3.03","13,038"
"Suffocation","New York","2021","603","19,854,526","3.04","2.98","14,194"
"Suffocation","New York","2020","606","20,104,710","3.01","2.95","13,290"
"Suffocation","New York","2019","695","19,463,131","3.57","3.56","16,802"
"Suffocation","New York","2018","670","19,544,098","3.43","3.29","14,372"
"Suffocation","North Carolina","2023","341","10,835,491","3.15","3.28","9,048"
"Suffocation","North Carolina","2022","339","10,695,965","3.17","3.29","8,884"
"Suffocation","North Carolina","2021","331","10,567,100","3.13","3.22","8,585"
"Suffocation","North Carolina","2020","322","10,453,812","3.08","3.20","8,877"
"Suffocation","North Carolina","2019","336","10,501,384","3.20","3.33","9,073"
"Suffocation","North Carolina","2018","360","10,391,358","3.46","3.52","9,137"
"Suffocation","North Dakota","2023","34","783,926","4.34","4.40","1,010"
"Suffocation","North Dakota","2022","40","778,912","5.14","5.60","1,182"
"Suffocation","North Dakota","2021","35","777,982","4.50","4.95","1,162"
"Suffocation","North Dakota","2020","39","779,563","5.00","4.89","1,045"
"Suffocation","North Dakota","2019","37","763,724","4.85","5.33","1,053"
"Suffocation","North Dakota","2018","51","760,062","6.71","6.31","1,534"
"Suffocation","Ohio","2023","427","11,785,935","3.62","3.79","10,541"
"Suffocation","Ohio","2022","447","11,759,697","3.80","3.99","11,333"
"Suffocation","Ohio","2021","462","11,765,227","3.93","4.09","11,903"
"Suffocation","Ohio","2020","450","11,798,292","3.81","4.06","11,820"
"Suffocation","Ohio","2019","521","11,696,507","4.45","4.73","13,804"
"Suffocation","Ohio","2018","547","11,680,892","4.68","4.86","14,550"
"Suffocation","Oklahoma","2023","205","4,053,824","5.06","5.35","5,349"
"Suffocation","Oklahoma","2022","236","4,019,271","5.87","6.43","6,109"
"Suffocation","Oklahoma","2021","221","3,991,634","5.54","5.87","6,289"
"Suffocation","Oklahoma","2020","233","3,965,234","5.88","6.27","6,574"
"Suffocation","Oklahoma","2019","237","3,960,676","5.98","6.33","6,379"
"Suffocation","Oklahoma","2018","233","3,943,488","5.91","6.31","6,330"
"Suffocation","Oregon","2023","207","4,233,358","4.89","4.90","4,979"
"Suffocation","Oregon","2022","213","4,239,379","5.02","5.02","5,093"
"Suffocation","Oregon","2021","198","4,256,465","4.65","4.60","4,617"
"Suffocation","Oregon","2020","198","4,245,044","4.66","4.66","4,902"
"Suffocation","Oregon","2019","237","4,216,116","5.62","5.64","5,916"
"Suffocation","Oregon","2018","226","4,183,538","5.40","5.42","5,657"
"Suffocation","Pennsylvania","2023","488","12,961,683","3.77","3.81","10,954"
"Suffocation","Pennsylvania","2022","493","12,972,091","3.80","3.90","11,705"
"Suffocation","Pennsylvania","2021","499","13,013,614","3.83","3.94","11,993"
"Suffocation","Pennsylvania","2020","459","12,995,477","3.53","3.62","11,055"
"Suffocation","Pennsylvania","2019","551","12,798,883","4.31","4.48","13,317"
"Suffocation","Pennsylvania","2018","578","12,809,107","4.51","4.59","14,107"
"Suffocation","Rhode Island","2023","44","1,095,962","4.02","3.99","815"
"Suffocation","Rhode Island","2022","60","1,093,842","5.49","5.29","1,188"
"Suffocation","Rhode Island","2021","42","1,097,092","3.83","3.79","994"
"Suffocation","Rhode Island","2020","34","1,096,444","3.10","2.89","696"
"Suffocation","Rhode Island","2019","43","1,058,158","4.06","4.04","866"
"Suffocation","Rhode Island","2018","45","1,059,338","4.25","4.44","1,033"
"Suffocation","South Carolina","2023","157","5,373,555","2.92","3.05","3,462"
"Suffocation","South Carolina","2022","163","5,282,955","3.09","3.23","4,075"
"Suffocation","South Carolina","2021","158","5,193,848","3.04","3.20","4,228"
"Suffocation","South Carolina","2020","185","5,132,151","3.61","3.89","5,166"
"Suffocation","South Carolina","2019","207","5,157,702","4.01","4.28","5,645"
"Suffocation","South Carolina","2018","199","5,091,702","3.91","4.17","5,306"
"Suffocation","South Dakota","2023","61","919,318","6.64","7.33","1,870"
"Suffocation","South Dakota","2022","71","909,869","7.80","8.27","2,123"
"Suffocation","South Dakota","2021","74","896,299","8.26","9.01","2,549"
"Suffocation","South Dakota","2020","78","887,852","8.79","9.45","2,380"
"Suffocation","South Dakota","2019","61","887,127","6.88","7.04","1,849"
"Suffocation","South Dakota","2018","56","879,386","6.37","6.58","1,787"
"Suffocation","Tennessee","2023","240","7,126,489","3.37","3.57","6,426"
"Suffocation","Tennessee","2022","251","7,048,976","3.56","3.69","6,684"
"Suffocation","Tennessee","2021","244","6,963,709","3.50","3.63","6,775"
"Suffocation","Tennessee","2020","280","6,926,091","4.04","4.23","7,525"
"Suffocation","Tennessee","2019","296","6,830,325","4.33","4.55","8,028"
"Suffocation","Tennessee","2018","300","6,778,180","4.43","4.56","7,514"
"Suffocation","Texas","2023","1,085","30,503,301","3.56","3.61","29,321"
"Suffocation","Texas","2022","1,079","30,029,848","3.59","3.63","29,057"
"Suffocation","Texas","2021","1,111","29,561,286","3.76","3.80","30,678"
"Suffocation","Texas","2020","1,056","29,234,361","3.61","3.65","30,348"
"Suffocation","Texas","2019","1,084","28,986,794","3.74","3.78","30,143"
"Suffocation","Texas","2018","1,102","28,624,564","3.85","3.89","31,101"
"Suffocation","Utah","2023","138","3,417,734","4.04","4.18","3,480"
"Suffocation","Utah","2022","171","3,381,236","5.06","5.10","5,196"
"Suffocation","Utah","2021","155","3,339,284","4.64","4.77","4,306"
