Session Title,HA1C % or more and BMI by Age and County,,,
Session Description,states ND-VA,,,
Session ID,2733054,,,
Data Model,Patients,,,
Population Base,All Patients,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,"State of Residence (U.S.): North Dakota, Ohio, Oklahoma, Oregon, Pennsylvania, Rhode Island, South Carolina, South Dakota, Tennessee, Texas, Utah, Vermont, Virginia",Base Patient,,
Session Date Range,1/1/2023 - 7/17/2025,,,
Export User,Stephanie Perniciaro,,,
Date of Export,8/7/2025,,,
,,,,
,,,,
,Measures,Number of Patients,Percentage with Base Patient followed by Hemoglobin A1C 6.5% or more within 10 years (%),Percentage with Base Patient followed by BMI 30.0  or more within 10 years (%)
Age in Years (Current),County of Residence,,,
,"NORTHUMBERLAND, PA",571,-,6.8%
,"CROCKETT, TN",840,-,6.1%
,"TRIPP, SD",1157,-,6.2%
,"GRAY, TX",638,-,7.5%
,"CHARLES CITY, VA",818,-,8.6%
,"LAKE, SD",1023,-,3%
,"JASPER, SC",1125,0.978%,7.6%
,"VENANGO, PA",292,-,6.8%
,"ROCKBRIDGE, VA",1052,-,5%
,"LEE, TX",895,-,6.8%
,"GRADY, OK",1186,-,6.6%
,"GALLIA, OH",436,-,7.8%
,"ROANOKE, VA",559,-,5.2%
,"RANSOM, ND",1025,-,4.6%
,"HOWARD, TX",762,-,5.6%
,"ECTOR, TX",1665,-,6.7%
,"MCCLAIN, OK",1169,-,5.8%
,"SURRY, VA",536,-,7.5%
,"BEADLE, SD",923,-,7.4%
,"KING GEORGE, VA",1162,1.5%,5.6%
,"MANASSAS PARK CITY, VA",400,-,4.3%
,"DAY, SD",924,-,6.2%
,"HAMLIN, SD",1490,-,2.4%
,"BENSON, ND",1365,-,4.2%
,"MONTAGUE, TX",1130,-,3.6%
,"MOUNTRAIL, ND",1101,1.3%,7%
,"GRANT, OR",656,-,4.9%
,"DEAF SMITH, TX",644,-,5.6%
,"UINTAH, UT",819,-,-
,"SUMNER, TN",327,-,-
,"CARTER, OK",870,-,6.7%
,"CUMBERLAND, VA",786,-,8.8%
,"MADISON, TX",1229,-,5.6%
,"BRULE, SD",1225,-,6%
,"BLOUNT, TN",353,-,4.2%
,"COMANCHE, TX",1182,-,5.2%
,"BROWN, TX",911,1.3%,6.5%
,"NORTON CITY, VA",920,-,12.4%
,"ROANOKE CITY, VA",536,-,5%
,"MOORE, TX",722,-,4.2%
,"VAL VERDE, TX",723,-,7.6%
,"MCCULLOCH, TX",767,-,7.3%
,"BUTTE, SD",1042,-,2.8%
,"JUNIATA, PA",343,-,-
,"LATIMER, OK",839,-,7.5%
,"POLK, TN",903,-,7%
,"MORRIS, TX",738,-,10.7%
,"HANCOCK, TN",767,-,12.3%
,"MAVERICK, TX",1257,1.3%,6.8%
,"HAMBLEN, TN",540,-,7.6%
,"PULASKI, VA",561,-,9.4%
,"COLUMBIA, PA",352,-,4%
,"FREDERICKSBURG CITY, VA",820,-,5.1%
,"VINTON, OH",387,-,7.5%
,"RAINS, TX",371,-,5.9%
,"JASPER, TX",1383,1.4%,6.7%
,"COCKE, TN",489,-,7%
,"PATRICK, VA",243,-,6.6%
,"RAPPAHANNOCK, VA",455,-,6.2%
,"BRYAN, OK",487,-,6.6%
,"HUGHES, SD",596,-,5.2%
,"CENTRE, PA",216,-,-
,"CUSTER, SD",561,-,2.9%
,"YANKTON, SD",761,-,4.9%
,"KERR, TX",555,-,6.3%
,"ADAIR, OK",991,-,5.7%
,"KAY, OK",519,2.3%,6.6%
,"EASTLAND, TX",808,-,5.3%
,"DICKEY, ND",844,-,5.9%
,"SAN SABA, TX",768,-,11.5%
,"SHELBY, TX",980,-,8.8%
,"LAMOURE, ND",822,-,3%
,"CADDO, OK",790,-,9.1%
,"MARTINSVILLE CITY, VA",409,-,9.3%
,"ARANSAS, TX",1752,-,4.6%
,"HOUSTON, TX",768,2.7%,6.1%
,"LAKE, OR",536,-,8.4%
,"MCCURTAIN, OK",395,-,7.6%
,"KLEBERG, TX",2426,-,4.5%
,"CASS, TX",724,-,5.7%
,"FRANKLIN, VA",318,-,6%
,"DUNN, ND",914,-,5.1%
,"WILSON, TN",296,-,-
,"HARRISON, TX",829,-,6%
,"CAVALIER, ND",756,-,4.6%
,"PIERCE, ND",710,-,3.9%
,"DEUEL, SD",842,-,4%
,"TODD, SD",1060,-,5.9%
,"SARGENT, ND",705,-,7.2%
,"GARFIELD, OK",657,2.4%,4.6%
,"LYCOMING, PA",340,-,-
,"GRAYSON, VA",223,-,8.1%
,"CLARION, PA",79,-,-
,"FALL RIVER, SD",608,-,4.6%
,"BLAIR, PA",139,-,-
,"MCCOOK, SD",841,-,3.6%
,"HAMILTON, TX",642,-,5.1%
,"BANDERA, TX",348,-,5.2%
,"BEE, TX",2057,-,6.3%
,"DECATUR, TN",239,-,6.7%
,"NELSON, ND",536,-,4.9%
,"IRON, UT",760,-,-
,"SOMERVELL, TX",711,-,4.9%
,"HUNTINGDON, PA",259,-,6.2%
,"MCKEAN, PA",136,-,-
,"NOWATA, OK",492,-,6.3%
,"HUGHES, OK",552,-,8.2%
,"POTTER, PA",324,-,7.1%
,"TRINITY, TX",688,-,6.8%
,"ANDERSON, TN",254,-,-
,"MEIGS, TN",599,-,6.5%
,"CLARK, SD",778,-,4.9%
,"MCHENRY, ND",572,-,4.4%
,"DICKSON, TN",742,-,3.2%
,"GRUNDY, TN",583,-,7.7%
,"COKE, TX",570,-,6.8%
,"LAVACA, TX",647,-,4.8%
,"MORGAN, OH",191,-,-
,"LAKE, TN",361,-,7.8%
,"CROCKETT, TX",665,-,9.6%
,"STEPHENS, OK",399,-,5.8%
,"LEXINGTON CITY, VA",734,-,3%
,"FRANKLIN, TX",401,-,6%
,"SULLIVAN, PA",365,-,6.3%
,"JACK, TX",1032,-,5.3%
,"FOSTER, ND",526,-,3%
,"JACKSON, TX",768,-,8.5%
,"DUCHESNE, UT",525,-,-
,"CARSON, TX",435,-,6.2%
,"CARBON, UT",436,-,-
,"BEDFORD, PA",243,-,7%
,"STARR, TX",1565,-,9.1%
,"CALHOUN, TX",712,-,7.2%
,"KINGSBURY, SD",535,-,2.8%
,"PONTOTOC, OK",376,-,6.4%
,"CUMBERLAND, TN",263,-,6.8%
,"JEFFERSON, PA",64,-,-
,"CLEARFIELD, PA",75,-,-
,"SIOUX, ND",599,-,5.2%
,"GILLESPIE, TX",277,-,6.1%
,"YOUNG, TX",656,-,4.3%
,"ESSEX, VT",264,-,8%
,"TYLER, TX",676,1.6%,7%
,"NOBLE, OH",98,-,-
,"LYMAN, SD",513,-,4.9%
,"ALLENDALE, SC",299,-,6.7%
,"BLAND, VA",213,-,8.5%
,"DOUGLAS, SD",584,-,5.3%
,"GALAX CITY, VA",149,-,8.1%
,"BOTTINEAU, ND",331,-,4.2%
,"CUSTER, OK",404,-,7.2%
,"EDMUNDS, SD",542,-,3.7%
,"UVALDE, TX",508,-,7.1%
,"SAN JUAN, UT",314,-,-
,"GRANT, SD",414,-,4.3%
,"TEXAS, OK",215,-,5.1%
,"BOTETOURT, VA",237,-,-
,"GARVIN, OK",507,-,8.9%
,"GREGORY, SD",438,-,3.4%
,"MOODY, SD",585,-,3.6%
,"DALLAM, TX",315,-,-
,"MAURY, TN",175,-,-
,"SANPETE, UT",749,-,-
,"HUMPHREYS, TN",542,-,4.6%
,"SUTTON, TX",448,-,4.9%
,"GRIGGS, ND",452,-,5.8%
,"GILES, VA",323,-,6.8%
,"SEMINOLE, OK",385,-,7%
,"CAMPBELL, TN",147,-,-
,"WELLS, ND",273,-,-
,"SPINK, SD",443,-,4.1%
,"RADFORD, VA",320,-,9.4%
,"EMMONS, ND",411,-,2.9%
,"SEVIER, TN",158,-,11.4%
,"DEWEY, SD",479,-,6.3%
,"LOUDON, TN",164,-,-
,"CONCHO, TX",326,-,11.7%
,"MARSHALL, SD",417,-,3.8%
,"PUSHMATAHA, OK",293,-,4.8%
,"REAGAN, TX",597,-,5.5%
,"CHARLES MIX, SD",438,-,5%
,"TOWNER, ND",407,-,5.4%
,"FRANKLIN, TN",316,-,6.3%
,"RED RIVER, TX",187,-,-
,"GRAND, UT",211,-,-
,"EDDY, ND",410,-,3.4%
,"BECKHAM, OK",269,-,8.9%
,"HETTINGER, ND",362,-,3.9%
,"WALWORTH, SD",273,-,5.1%
,"MORGAN, UT",523,-,-
,"JEFFERSON, TN",203,-,8.9%
,"BUENA VISTA CITY, VA",561,-,5.7%
,"FLOYD, VA",225,-,5.3%
,"PARMER, TX",163,-,-
,"GRANT, ND",333,-,3.9%
,"ALLEGHANY, VA",122,-,-
,"DUVAL, TX",1169,-,7.3%
,"SWISHER, TX",163,-,-
,"GRAINGER, TN",189,-,10.6%
,"SCHLEICHER, TX",388,-,6.2%
,"JACKSON, OK",395,-,5.1%
,"CALLAHAN, TX",516,-,6.6%
,"KIDDER, ND",356,-,7.3%
,"CORSON, SD",288,-,-
,"ROANE, TN",126,-,-
,"HUTCHINSON, SD",355,-,-
,"FRIO, TX",266,-,9%
,"MCINTOSH, ND",273,-,-
,"MIFFLIN, PA",124,-,-
,"CHOCTAW, OK",202,-,6.4%
,"BOWMAN, ND",326,-,-
,"STEELE, ND",330,-,3.9%
,"SALEM, VA",190,-,-
,"SNYDER, PA",126,-,-
,"ELK, PA",29,-,-
,"PERKINS, SD",243,-,-
,"MILLS, TX",189,-,5.8%
,"NOLAN, TX",238,-,6.7%
,"SEVIER, UT",490,-,-
,"OCHILTREE, TX",150,-,-
,"MONROE, TN",197,-,10.7%
,"COVINGTON CITY, VA",144,-,9%
,"COLEMAN, TX",230,-,4.8%
,"IRION, TX",414,-,6%
,"DONLEY, TX",111,-,-
,"MARSHALL, OK",162,-,6.8%
,"DIVIDE, ND",331,-,6.9%
,"HIGHLAND, VA",161,-,-
,"ATOKA, OK",214,-,-
,"LOVE, OK",242,-,6.6%
,"LIVE OAK, TX",773,-,3.5%
,"CASTRO, TX",208,-,6.3%
,"WHEELER, OR",216,-,6.5%
,"BATH, VA",223,-,-
,"WHEELER, TX",133,-,-
,"ADAMS, ND",222,-,-
,"LOGAN, ND",293,-,4.8%
,"KINGFISHER, OK",276,-,4.3%
,"HANSFORD, TX",175,-,-
,"CLAIBORNE, TN",121,-,10.7%
,"AURORA, SD",335,-,3.9%
,"COFFEE, TN",184,-,-
,"KARNES, TX",381,-,7.3%
,"BURKE, ND",259,-,-
,"BUFFALO, SD",302,-,7.3%
,"MENARD, TX",218,-,5.5%
,"ARMSTRONG, TX",307,-,4.9%
,"BENNETT, SD",297,-,3.7%
,"CLAY, TX",354,-,4%
,"PUTNAM, TN",119,-,-
,"MASON, TX",123,-,-
,"STEPHENS, TX",223,-,6.7%
,"NOBLE, OK",204,-,-
,"HALE, TX",184,-,7.6%
,"JONES, TX",262,-,8.8%
,"SABINE, TX",239,-,6.7%
,"ARCHER, TX",492,-,8.3%
,"OLIVER, ND",277,-,5.8%
,"CHEATHAM, TN",96,-,-
,"HANSON, SD",257,-,7.8%
,"GONZALES, TX",218,-,-
,"DELTA, TX",122,-,-
,"STERLING, TX",343,-,7%
,"UNION, PA",77,-,-
,"WOODWARD, OK",153,-,7.2%
,"OLDHAM, TX",155,-,-
,"EMERY, UT",227,-,-
,"JOHNSTON, OK",288,-,5.2%
,"GOLDEN VALLEY, ND",259,-,-
,"NEWTON, TX",318,-,5.3%
,"WARREN, TN",165,-,-
,"PECOS, TX",227,-,11%
,"ROBERTSON, TN",85,-,-
,"MINER, SD",186,-,-
,"BON HOMME, SD",166,-,-
,"OGLALA LAKOTA, SD",401,-,8.2%
,"JACKSON, SD",257,-,-
,"HAAKON, SD",222,-,-
,"MURRAY, OK",138,-,-
,"REFUGIO, TX",495,-,4%
,"HEMPHILL, TX",91,-,-
,"SAN AUGUSTINE, TX",224,-,-
,"MILLARD, UT",324,-,-
,"WASHITA, OK",141,-,-
,"KIOWA, OK",152,-,11.2%
,"MITCHELL, TX",151,-,7.9%
,"JUAB, UT",294,-,-
,"GILLIAM, OR",127,-,-
,"GOLIAD, TX",293,-,6.5%
,"RENVILLE, ND",137,-,-
,"ZAVALA, TX",154,-,9.1%
,"MELLETTE, SD",194,-,-
,"CLINTON, PA",74,-,-
,"TILLMAN, OK",189,-,6.3%
,"MCPHERSON, SD",166,-,-
,"ANDREWS, TX",264,-,8.3%
,"DIMMIT, TX",184,-,14.1%
,"BROOKS, TX",518,-,6.6%
,"SCURRY, TX",140,-,-
,"CHILDRESS, TX",75,-,-
,"BLAINE, OK",167,-,10.2%
,"HICKMAN, TN",167,-,-
,"WILBARGER, TX",185,-,12.4%
,"SHERMAN, OR",141,-,-
,"STANLEY, SD",106,-,-
,"VAN BUREN, TN",113,-,-
,"WILLACY, TX",276,-,7.2%
,"EMPORIA CITY, VA",177,-,7.3%
,"KIMBLE, TX",97,-,-
,"COTTON, OK",206,-,5.8%
,"HOCKLEY, TX",206,-,7.3%
,"FAULK, SD",154,-,-
,"ZAPATA, TX",293,-,13.7%
,"FOREST, PA",10 or fewer,-,-
,"MONTOUR, PA",48,-,-
,"SHERIDAN, ND",105,-,-
,"CAMPBELL, SD",101,-,-
,"HALL, TX",31,-,-
,"MARION, TX",78,-,14.1%
,"BEDFORD, TN",45,-,-
,"SANBORN, SD",164,-,-
,"WHITE, TN",79,-,-
,"LIPSCOMB, TX",72,-,-
,"SCOTT, TN",46,-,-
,"COLLINGSWORTH, TX",59,-,-
,"HARDING, SD",149,-,-
,"JIM HOGG, TX",327,-,7%
,"SHERMAN, TX",68,-,-
,"COAL, OK",91,-,-
,"KANE, UT",89,-,-
,"BREWSTER, TX",53,-,-
,"EDWARDS, TX",71,-,-
,"MORGAN, TN",56,-,-
,"RICH, UT",100,-,-
,"STEWART, TN",42,-,-
,"GAINES, TX",189,-,-
,"MAJOR, OK",96,-,-
,"CIMARRON, OK",38,-,-
,"UPTON, TX",100,-,-
,"BILLINGS, ND",85,-,-
,"HASKELL, TX",137,-,-
,"BEAVER, OK",72,-,-
,"BAILEY, TX",89,-,-
,"BEAVER, UT",123,-,-
,"SHACKELFORD, TX",144,-,-
,"JERAULD, SD",102,-,-
,"WARD, TX",130,-,10%
,"HAND, SD",78,-,-
,"HARTLEY, TX",56,-,-
,"GREER, OK",92,-,-
,"LA SALLE, TX",100,-,-
,"JEFFERSON, OK",63,-,-
,"POTTER, SD",73,-,-
,"WOODS, OK",51,-,-
,"PERRY, TN",36,-,-
,"FENTRESS, TN",31,-,-
,"HOUSTON, TN",77,-,-
,"LAWRENCE, TN",43,-,-
,"LINCOLN, TN",40,-,-
,"MARSHALL, TN",37,-,-
,"LAMB, TX",55,-,-
,"GLASSCOCK, TX",122,-,-
,"REEVES, TX",107,-,-
,"WAYNE, TN",24,-,-
,"CROSBY, TX",86,-,-
,"ROGER MILLS, OK",38,-,-
,"ZIEBACH, SD",66,-,-
,"MARTIN, TX",72,-,-
,"KINNEY, TX",35,-,-
,"ALFALFA, OK",72,-,-
,"HARPER, OK",76,-,-
,"FISHER, TX",131,-,-
,"DEWEY, OK",39,-,-
,"OVERTON, TN",24,-,-
,"REAL, TX",42,-,-
,"FLOYD, TX",85,-,-
,"CANNON, TN",24,-,-
,"UNION, TN",23,-,-
,"TERRY, TX",76,-,14.5%
,"BRISCOE, TX",37,-,-
,"LEWIS, TN",50,-,-
,"GARFIELD, UT",67,-,-
,"SMITH, TN",21,-,-
,"HARDEMAN, TX",45,-,-
,"CRAIG, VA",50,-,-
,"BAYLOR, TX",66,-,-
,"DEKALB, TN",37,-,-
,"MACON, TN",19,-,-
,"DAWSON, TX",57,-,-
,"GILES, TN",20,-,-
,"GRANT, OK",41,-,-
,"SULLY, SD",33,-,-
,"WAYNE, UT",53,-,-
,"CRANE, TX",83,-,-
,"LYNN, TX",76,-,-
,"HYDE, SD",39,-,-
,"KNOX, TX",51,-,-
,"DAGGETT, UT",17,-,-
,"WINKLER, TX",64,-,-
,"ELLIS, OK",35,-,-
,"HARMON, OK",30,-,-
,"ROBERTS, TX",22,-,-
,"BORDEN, TX",130,-,11.5%
,"JONES, SD",42,-,-
,"CAMERON, PA",10 or fewer,-,-
,"FOARD, TX",84,-,-
,"THROCKMORTON, TX",54,-,-
,"GARZA, TX",45,-,-
,"PRESIDIO, TX",16,-,-
,"YOAKUM, TX",43,-,-
,"SLOPE, ND",28,-,-
,"JEFF DAVIS, TX",11,-,-
,"JACKSON, TN",19,-,-
,"TERRELL, TX",17,-,-
,"COTTLE, TX",20,-,-
,"COCHRAN, TX",64,-,-
,"CLAY, TN",10 or fewer,-,-
,"PICKETT, TN",10 or fewer,-,-
,"STONEWALL, TX",14,-,-
,"TROUSDALE, TN",10 or fewer,-,-
,"PIUTE, UT",27,-,-
,"DICKENS, TX",18,-,-
,"MCMULLEN, TX",22,-,-
,"MOORE, TN",10 or fewer,-,-
,"CULBERSON, TX",10 or fewer,-,-
,"HUDSPETH, TX",10 or fewer,-,-
,"MOTLEY, TX",10 or fewer,-,-
,"KENEDY, TX",21,-,-
,"KENT, TX",10 or fewer,-,-
,"KING, TX",10 or fewer,-,-
,"LOVING, TX",10 or fewer,-,-
,None of the above,460177,0.28%,5.9%
,Total,8740139,0.288%,5.5%
≥ 18 and < 25,"HARRIS, TX",230193,0.904%,25%
,"DALLAS, TX",116030,0.933%,30.8%
,"TARRANT, TX",130653,1%,30.4%
,"CUYAHOGA, OH",85903,0.925%,22.4%
,"PHILADELPHIA, PA",81285,0.883%,26.9%
,"FRANKLIN, OH",80109,0.971%,28.1%
,"HAMILTON, OH",69872,0.883%,23%
,"BEXAR, TX",66554,1%,24.6%
,"FAIRFAX, VA",48716,0.589%,17.2%
,"COLLIN, TX",46393,0.485%,18.8%
,"MONTGOMERY, PA",37605,0.612%,18.2%
,"TULSA, OK",44616,0.962%,29.1%
,"ALLEGHENY, PA",36392,0.47%,21.8%
,"GREENVILLE, SC",40323,1.2%,26.6%
,"FORT BEND, TX",41927,0.851%,19.4%
,"MULTNOMAH, OR",41964,0.794%,18.1%
,"MONTGOMERY, OH",41663,1%,28.4%
,"DENTON, TX",39820,0.595%,21.1%
,"SALT LAKE, UT",47744,0.67%,15.7%
,"LANCASTER, PA",37504,0.632%,21.6%
,"TRAVIS, TX",36758,0.775%,22.5%
,"YORK, PA",34796,0.948%,28.2%
,"SHELBY, TN",27413,1.3%,28.3%
,"BUCKS, PA",25902,0.703%,21.1%
,"LEHIGH, PA",33443,0.945%,29.1%
,"CHESTER, PA",28747,0.727%,17.2%
,"MONTGOMERY, TX",29351,0.852%,19.3%
,"LUCAS, OH",31868,1.1%,33.4%
,"BUTLER, OH",30775,0.926%,27.1%
,"SPARTANBURG, SC",28150,1.3%,32.9%
,"BELL, TX",29458,1.1%,34%
,"DELAWARE, PA",25876,0.92%,20.8%
,"SUMMIT, OH",25848,0.723%,26.2%
,"NORTHAMPTON, PA",27155,0.876%,29.2%
,"WASHINGTON, OR",31096,0.814%,16.2%
,"CHARLESTON, SC",22525,1.2%,21.2%
,"VIRGINIA BEACH CITY, VA",22118,0.665%,22.7%
,"BERKS, PA",22307,0.726%,24.7%
,"PRINCE WILLIAM, VA",23603,0.958%,25%
,"RICHLAND, SC",24147,1.5%,24.6%
,"LORAIN, OH",20282,0.878%,26.3%
,"LOUDOUN, VA",19598,0.776%,15.5%
,"CLACKAMAS, OR",19780,0.93%,17.2%
,"CHESTERFIELD, VA",17018,1.4%,24.9%
,"WILLIAMSON, TX",16696,0.88%,22.5%
,"HENRICO, VA",15653,1.3%,22.7%
,"WARREN, OH",18750,0.827%,20.3%
,"DAUPHIN, PA",15785,0.874%,25.6%
,"HAMILTON, TN",15127,1.6%,29.4%
,"DESCHUTES, OR",15081,0.835%,19.7%
,"CUMBERLAND, PA",14516,0.654%,25%
,"ANDERSON, SC",15887,1.2%,31.2%
,"CLERMONT, OH",15613,0.833%,24.7%
,"CASS, ND",16968,0.86%,23.6%
,"OKLAHOMA, OK",18182,1.4%,33.2%
,"STARK, OH",14265,0.603%,23.8%
,"DELAWARE, OH",14907,0.765%,20.3%
,"BRAZORIA, TX",14702,1%,21.5%
,"MCLENNAN, TX",16254,1%,31.9%
,"LAKE, OH",11982,0.851%,23.2%
,"BERKELEY, SC",12661,1.4%,29.4%
,"ELLIS, TX",13557,0.922%,31.3%
,"MONROE, PA",14022,0.842%,30%
,"LEXINGTON, SC",13087,1.3%,22.9%
,"CHESAPEAKE CITY, VA",9551,0.722%,25.5%
,"JOHNSON, TX",12686,1.1%,33.4%
,"MINNEHAHA, SD",13947,0.961%,21.9%
,"GREENE, OH",12524,0.966%,27.4%
,"NEWPORT NEWS CITY, VA",12635,1%,29.5%
,"MAHONING, OH",11515,1%,31.2%
,"ERIE, PA",11432,0.481%,28%
,"LICKING, OH",11464,0.881%,27.9%
,"HORRY, SC",7881,1.2%,27.9%
,"CHITTENDEN, VT",11276,0.789%,14.3%
,"ARLINGTON, VA",9041,0.575%,16.2%
,"SULLIVAN, TN",10275,0.798%,35.2%
,"NORFOLK CITY, VA",10714,0.887%,32%
,"MEDINA, OH",10580,0.624%,20.3%
,"WESTMORELAND, PA",7952,0.566%,24.5%
,"MARION, OR",12584,1.4%,25.8%
,"LINN, OR",10570,0.974%,28.4%
,"RICHMOND CITY, VA",10510,1.3%,27.1%
,"SCHUYLKILL, PA",9633,0.685%,31.5%
,"KAUFMAN, TX",10055,0.726%,32.4%
,"PICKENS, SC",10258,1.3%,30.6%
,"TOM GREEN, TX",11982,1.1%,35.9%
,"BRAZOS, TX",12852,0.903%,25.8%
,"TRUMBULL, OH",8076,1.1%,33.2%
,"LEBANON, PA",9135,0.887%,27.8%
,"CLARK, OH",8770,1.2%,35.4%
,"PARKER, TX",8483,0.967%,27%
,"SMITH, TX",9384,0.884%,29.5%
,"GALVESTON, TX",8081,0.94%,20.2%
,"FLORENCE, SC",8136,1.4%,34.9%
,"HAMPTON CITY, VA",8521,1.2%,29.4%
,"MIAMI, OH",8353,0.958%,25.8%
,"ALBEMARLE, VA",7622,0.971%,18.2%
,"LUZERNE, PA",7873,0.775%,26.6%
,"RICHLAND, OH",7732,0.983%,34.6%
,"PORTAGE, OH",8134,0.59%,24.6%
,"WASHINGTON, TN",7395,0.865%,29.9%
,"FRANKLIN, PA",7553,0.967%,32.2%
,"WASHINGTON, PA",6512,0.445%,22.9%
,"FAYETTE, PA",6253,0.864%,34.6%
,"DAVIS, UT",9287,0.549%,12.9%
,"FAIRFIELD, OH",6998,0.986%,27.6%
,"WOOD, OH",7975,1%,28.5%
,"ALEXANDRIA CITY, VA",4900,0.898%,21.2%
,"ADAMS, PA",7312,1.1%,28.3%
,"DORCHESTER, SC",7057,1.6%,27.1%
,"BURLEIGH, ND",7457,1.2%,24.6%
,"YORK, SC",6165,0.568%,19.1%
,"ROCKWALL, TX",6354,0.614%,24.7%
,"HANOVER, VA",5555,0.99%,20.2%
,"SUMTER, SC",6308,1.1%,30.8%
,"JAMES CITY, VA",5714,0.7%,20%
,"ALLEN, OH",6908,1.2%,33.3%
,"NUECES, TX",10796,0.861%,19.5%
,"PROVIDENCE, RI",8035,0.672%,23.3%
,"LACKAWANNA, PA",4605,0.499%,21.7%
,"BENTON, OR",9680,0.661%,14.3%
,"SUFFOLK CITY, VA",5137,0.837%,30.6%
,"RANDALL, TX",4992,0.361%,25.6%
,"GREENWOOD, SC",6190,1.4%,33.1%
,"TUSCARAWAS, OH",6098,0.672%,26.9%
,"BUTLER, PA",5085,0.354%,18.2%
,"UTAH, UT",7900,0.494%,10.9%
,"LANCASTER, SC",4458,0.785%,29.4%
,"GRAND FORKS, ND",7240,0.566%,20%
,"ROCKINGHAM, VA",5135,1.2%,31.1%
,"FREDERICK, VA",4746,0.969%,28.8%
,"PORTSMOUTH CITY, VA",4679,1.1%,34.9%
,"CARBON, PA",5149,1.1%,36%
,"JACKSON, OR",6500,1.2%,19.2%
,"OCONEE, SC",4637,1.3%,30.8%
,"GEAUGA, OH",4703,0.68%,15.7%
,"ROGERS, OK",4563,1.4%,31.4%
,"GREENE, TN",4947,0.647%,36.7%
,"MARION, OH",4608,1.2%,41%
,"KERSHAW, SC",4528,1.1%,32.2%
,"WAYNE, OH",5156,0.718%,17.9%
,"COOS, OR",3680,0.897%,33.3%
,"ASHTABULA, OH",4073,0.712%,30.9%
,"WAGONER, OK",4165,0.984%,29.8%
,"YORK, VA",4721,0.763%,18.4%
,"BRADFORD, PA",4425,0.565%,26.9%
,"PENNINGTON, SD",4343,0.576%,21.4%
,"WASHINGTON, VT",3852,0.779%,21.2%
,"HENDERSON, TX",3792,0.659%,34.8%
,"POTTER, TX",3972,0.655%,30.7%
,"BELMONT, OH",3762,0.904%,35.4%
,"LINCOLN, OR",3269,0.887%,29.9%
,"LANE, OR",5149,2.3%,14.7%
,"CREEK, OK",4080,0.956%,32.5%
,"CHEROKEE, SC",4524,1.3%,38.6%
,"WASHINGTON, VA",3641,0.687%,34.6%
,"ORANGEBURG, SC",3545,2%,36.8%
,"LAURENS, SC",3923,1.4%,36.2%
,"MUSKOGEE, OK",3522,1.3%,37.7%
,"HAYS, TX",3721,0.833%,23.1%
,"COLUMBIANA, OH",3572,0.756%,34.6%
,"LINCOLN, SD",4750,0.842%,19.4%
,"BEAUFORT, SC",3093,1.8%,17.9%
,"CORYELL, TX",3659,1.3%,35%
,"HAWKINS, TN",3435,0.67%,39.7%
,"HIDALGO, TX",4428,0.497%,26.9%
,"MADISON, TN",3060,0.98%,37.4%
,"CULPEPER, VA",3692,0.948%,27.8%
,"HUNT, TX",2981,0.906%,31.8%
,"AUGUSTA, VA",3212,1.2%,27.1%
,"BEAVER, PA",2733,0.476%,24.1%
,"CHARLOTTESVILLE CITY, VA",4509,0.577%,12.9%
,"WINDSOR, VT",2635,1.3%,21.1%
,"LIBERTY, TX",3611,1.2%,30.7%
,"PICKAWAY, OH",2948,1.1%,34.3%
,"ATHENS, OH",5718,0.49%,24.3%
,"CARTER, TN",3047,0.689%,35.3%
,"CLEVELAND, OK",3481,1.7%,28.8%
,"FAUQUIER, VA",2834,1.3%,22.8%
,"COLUMBIA, OR",2831,1.1%,23.9%
,"DARLINGTON, SC",2722,1.5%,31.7%
,"CRAWFORD, OH",2881,0.798%,40.3%
,"YAMHILL, OR",3470,1.4%,22.7%
,"GLOUCESTER, VA",2694,0.817%,26.2%
,"SANDUSKY, OH",2900,0.724%,34.8%
,"SHENANDOAH, VA",2481,1.2%,33.9%
,"WISE, VA",2942,1.3%,42.9%
,"MADISON, OH",2519,0.794%,30.1%
,"SENECA, OH",3061,1.3%,37%
,"HARRISONBURG CITY, VA",3688,1.2%,28.5%
,"DARKE, OH",2673,0.898%,31.4%
,"UMATILLA, OR",3072,0.944%,35.8%
,"FULTON, OH",2905,1.2%,30.7%
,"PREBLE, OH",2969,0.775%,33.5%
,"BURNET, TX",2460,1.2%,28.1%
,"TIPTON, TN",2382,1.3%,37.4%
,"BRADLEY, TN",2464,2.9%,32.4%
,"BROWN, OH",2637,1.1%,33.1%
,"WASHINGTON, TX",2974,1%,34.7%
,"LYNCHBURG CITY, VA",2610,1.3%,27.1%
,"CLINTON, OH",2439,1.4%,31.7%
,"MAYES, OK",2658,1.1%,31.9%
,"WILLIAMS, OH",2867,1.1%,36.3%
,"UNION, OH",2043,0.832%,27.6%
,"ISLE OF WIGHT, VA",2276,0.747%,26.7%
,"TOOELE, UT",3136,0.733%,18.1%
,"ASHLAND, OH",2485,1%,31%
,"WASHINGTON, RI",1980,0.606%,15.2%
,"ERIE, OH",2232,0.627%,24.5%
,"WEBER, UT",2792,0.716%,12.6%
,"JEFFERSON, TX",2591,2.3%,27.1%
,"ADDISON, VT",2480,0.847%,20.5%
