Session Title,Positive RSV Tests and RSV tests and Number of Encounters by State of Residence (U.S.) and Age in Years Range,,,,,
Session ID,2747766,,,,,
Data Model,Encounters,,,,,
Population Base,All Encounters,,,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,"Diagnosis (All): Pneumonia due to Streptococcus pneumoniae( ICD-10-CM: J13.* ), Acute nasopharyngitis (common cold)( ICD-10-CM: J00.* ), Acute sinusitis( ICD-10-CM: J01.* ), Acute pharyngitis( ICD-10-CM: J02.* ), Acute tonsillitis( ICD-10-CM: J03.* ), Acute laryngitis and tracheitis( ICD-10-CM: J04.* ), Acute obstructive laryngitis (croup) and epiglottitis( ICD-10-CM: J05.* ), Acute upper respiratory infections of multiple and unspecified sites( ICD-10-CM: J06.* ), Influenza due to certain identified influenza viruses( ICD-10-CM: J09.* ), Influenza due to other identified influenza virus( ICD-10-CM: J10.* ), Influenza due to unidentified influenza virus( ICD-10-CM: J11.* ), Viral pneumonia, not elsewhere classified( ICD-10-CM: J12.* ), Pneumonia due to hemophilus influenzae( ICD-10-CM: J14.* ), Bacterial pneumonia, not elsewhere classified( ICD-10-CM: J15.* ), Pneumonia due to other infectious organisms, not elsewhere classified( ICD-10-CM: J16.* ), Pneumonia in diseases classified elsewhere( ICD-10-CM: J17.* ), Pneumonia, unspecified organism( ICD-10-CM: J18.* ), Acute bronchitis( ICD-10-CM: J20.* ), Acute bronchiolitis( ICD-10-CM: J21.* ), Unspecified acute lower respiratory infection( ICD-10-CM: J22.* )",Encounter Type: ED Encounter,,,,
Session Date Range,1/1/2023 - 12/31/2023 (Based On Encounter Start Date),,,,,
Export User,Stephanie Perniciaro,,,,,
Date of Export,8/5/2025,,,,,
,,,,,,
,,,,,,
,,,Measures,Positive RSV Tests (%),RSV tests (%),Number of Encounters
Year,Week,State of Residence (U.S.),Age in Years,,,
,,,≥ 18 and < 49,-,19.4%,314
,,,≥ 49 and < 65,-,40.2%,164
,,,65 or more,-,41.9%,253
,,,No value,-,-,10 or fewer
,,,Total,-,32.6%,1425
,,Nebraska,Less than 1,-,-,20
,,,≥ 1 and < 5,-,48.1%,52
,,,≥ 5 and < 18,-,28%,82
,,,≥ 18 and < 49,-,43%,121
,,,≥ 49 and < 65,-,56.9%,72
,,,65 or more,-,52.2%,113
,,,No value,-,-,10 or fewer
,,,Total,-,45%,460
,,Maryland,Less than 1,-,66.7%,42
,,,≥ 1 and < 5,-,67.9%,78
,,,≥ 5 and < 18,-,57.1%,126
,,,≥ 18 and < 49,-,53.1%,311
,,,≥ 49 and < 65,-,47.9%,163
,,,65 or more,-,59.2%,333
,,,No value,-,-,10 or fewer
,,,Total,-,56.3%,1053
,,Idaho,Less than 1,-,51.7%,29
,,,≥ 1 and < 5,-,40.5%,42
,,,≥ 5 and < 18,-,25.9%,81
,,,≥ 18 and < 49,-,20.5%,112
,,,≥ 49 and < 65,-,43.4%,53
,,,65 or more,-,44.5%,128
,,,No value,-,-,10 or fewer
,,,Total,-,35.1%,445
,,Virgin Islands,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Connecticut,Less than 1,-,45.9%,37
,,,≥ 1 and < 5,-,31%,129
,,,≥ 5 and < 18,-,24.1%,174
,,,≥ 18 and < 49,-,28%,378
,,,≥ 49 and < 65,-,43.6%,211
,,,65 or more,-,44.6%,437
,,,No value,-,-,10 or fewer
,,,Total,-,36%,1366
,,Alaska,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Vermont,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,13
,,,≥ 18 and < 49,-,45.5%,44
,,,≥ 49 and < 65,-,80%,15
,,,65 or more,-,67.7%,31
,,,No value,-,-,10 or fewer
,,,Total,-,55%,109
,,New York,Less than 1,-,44.6%,101
,,,≥ 1 and < 5,-,48.1%,237
,,,≥ 5 and < 18,-,45.4%,313
,,,≥ 18 and < 49,-,43.2%,902
,,,≥ 49 and < 65,-,54.8%,526
,,,65 or more,-,61.1%,1138
,,,No value,-,-,10 or fewer
,,,Total,-,52%,3217
,,Florida,Less than 1,3.6%,61.3%,527
,,,≥ 1 and < 5,2.4%,52.9%,1480
,,,≥ 5 and < 18,-,49.9%,2434
,,,≥ 18 and < 49,0.596%,51.9%,2516
,,,≥ 49 and < 65,-,56.7%,984
,,,65 or more,-,62.6%,1833
,,,No value,-,-,10 or fewer
,,,Total,0.972%,54.6%,9774
,,Louisiana,Less than 1,-,72.1%,165
,,,≥ 1 and < 5,-,45.9%,368
,,,≥ 5 and < 18,-,20.6%,636
,,,≥ 18 and < 49,-,16.7%,730
,,,≥ 49 and < 65,-,25.2%,226
,,,65 or more,-,35.6%,323
,,,No value,-,-,10 or fewer
,,,Total,-,29.1%,2448
,,Indiana,Less than 1,-,51.8%,112
,,,≥ 1 and < 5,-,51.4%,216
,,,≥ 5 and < 18,-,34.5%,406
,,,≥ 18 and < 49,-,29.1%,664
,,,≥ 49 and < 65,-,40.8%,265
,,,65 or more,-,44.9%,470
,,,No value,-,-,10 or fewer
,,,Total,-,38.5%,2133
,,Texas,Less than 1,2.1%,56.5%,522
,,,≥ 1 and < 5,-,49%,1252
,,,≥ 5 and < 18,-,35%,1973
,,,≥ 18 and < 49,-,35.5%,2008
,,,≥ 49 and < 65,-,45.2%,818
,,,65 or more,-,48.9%,1512
,,,No value,-,-,10 or fewer
,,,Total,0.334%,42.3%,8085
,,Rhode Island,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,14
,,,No value,-,-,10 or fewer
,,,Total,-,58.3%,36
,,Oregon,Less than 1,-,-,24
,,,≥ 1 and < 5,-,20%,65
,,,≥ 5 and < 18,-,-,69
,,,≥ 18 and < 49,-,25.7%,187
,,,≥ 49 and < 65,-,34.2%,76
,,,65 or more,-,42.4%,184
,,,No value,-,-,10 or fewer
,,,Total,-,29.6%,605
,,Puerto Rico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Missouri,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,69.6%,23
,,,≥ 5 and < 18,-,47.1%,34
,,,≥ 18 and < 49,-,38.6%,127
,,,≥ 49 and < 65,-,47.5%,59
,,,65 or more,-,52.5%,139
,,,No value,-,-,10 or fewer
,,,Total,-,48.3%,389
,,South Carolina,Less than 1,-,58.1%,160
,,,≥ 1 and < 5,-,58.3%,396
,,,≥ 5 and < 18,-,52%,769
,,,≥ 18 and < 49,-,51.1%,1142
,,,≥ 49 and < 65,-,47.2%,428
,,,65 or more,-,45.6%,662
,,,No value,-,-,10 or fewer
,,,Total,0.309%,50.9%,3557
,,Arizona,Less than 1,-,-,28
,,,≥ 1 and < 5,-,38.7%,62
,,,≥ 5 and < 18,-,30.3%,109
,,,≥ 18 and < 49,-,35.5%,186
,,,≥ 49 and < 65,-,36.6%,82
,,,65 or more,-,56.8%,155
,,,No value,-,-,10 or fewer
,,,Total,-,39.9%,622
,,Georgia,Less than 1,-,45.8%,297
,,,≥ 1 and < 5,-,41.1%,691
,,,≥ 5 and < 18,-,44.3%,990
,,,≥ 18 and < 49,-,54.1%,904
,,,≥ 49 and < 65,-,49.4%,346
,,,65 or more,-,60.1%,531
,,,No value,-,-,10 or fewer
,,,Total,0.559%,48.9%,3759
,,North Carolina,Less than 1,-,59.5%,131
,,,≥ 1 and < 5,-,50%,356
,,,≥ 5 and < 18,-,39.3%,623
,,,≥ 18 and < 49,-,35.4%,1230
,,,≥ 49 and < 65,-,42.3%,553
,,,65 or more,-,49.8%,982
,,,No value,-,-,10 or fewer
,,,Total,-,42.8%,3875
,,California,Less than 1,-,23.9%,176
,,,≥ 1 and < 5,-,24.9%,350
,,,≥ 5 and < 18,-,24.5%,470
,,,≥ 18 and < 49,-,21.8%,792
,,,≥ 49 and < 65,-,34.7%,404
,,,65 or more,-,44.7%,734
,,,No value,-,-,10 or fewer
,,,Total,-,30.2%,2926
,,Armed Forces Africa,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Tennessee,Less than 1,-,57.7%,78
,,,≥ 1 and < 5,-,42.3%,194
,,,≥ 5 and < 18,-,32.9%,368
,,,≥ 18 and < 49,-,34.1%,355
,,,≥ 49 and < 65,-,48.5%,136
,,,65 or more,-,46.8%,231
,,,No value,-,-,10 or fewer
,,,Total,-,39.9%,1362
,,Washington,Less than 1,-,-,19
,,,≥ 1 and < 5,-,29.8%,47
,,,≥ 5 and < 18,-,-,44
,,,≥ 18 and < 49,-,24.6%,118
,,,≥ 49 and < 65,-,28.8%,66
,,,65 or more,-,43.5%,131
,,,No value,-,-,10 or fewer
,,,Total,-,31.3%,425
,,Alabama,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,86.1%,36
,,,≥ 5 and < 18,-,76.3%,97
,,,≥ 18 and < 49,-,55.6%,160
,,,≥ 49 and < 65,-,64.6%,65
,,,65 or more,-,64.8%,125
,,,No value,-,-,10 or fewer
,,,Total,-,65.7%,493
,,Utah,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,66.7%,27
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,73.7%,19
,,,No value,-,-,10 or fewer
,,,Total,-,65.7%,70
,,Michigan,Less than 1,-,29.2%,106
,,,≥ 1 and < 5,-,24.8%,230
,,,≥ 5 and < 18,-,18.8%,329
,,,≥ 18 and < 49,-,18.6%,780
,,,≥ 49 and < 65,-,29%,411
,,,65 or more,-,34.8%,889
,,,No value,-,-,10 or fewer
,,,Total,-,26.3%,2745
,,Mississippi,Less than 1,-,60.8%,97
,,,≥ 1 and < 5,-,43.8%,313
,,,≥ 5 and < 18,-,19.3%,409
,,,≥ 18 and < 49,-,15.2%,744
,,,≥ 49 and < 65,-,17.6%,289
,,,65 or more,-,24.5%,485
,,,No value,-,-,10 or fewer
,,,Total,-,23.9%,2337
,,Virginia,Less than 1,-,54.9%,164
,,,≥ 1 and < 5,-,45.9%,368
,,,≥ 5 and < 18,-,33.2%,756
,,,≥ 18 and < 49,-,23%,1368
,,,≥ 49 and < 65,-,30.8%,522
,,,65 or more,-,37.8%,1027
,,,No value,-,-,10 or fewer
,,,Total,-,32.7%,4205
,,Massachusetts,Less than 1,-,26.5%,49
,,,≥ 1 and < 5,-,20.6%,165
,,,≥ 5 and < 18,-,23.2%,233
,,,≥ 18 and < 49,-,22.7%,401
,,,≥ 49 and < 65,-,28.7%,164
,,,65 or more,-,32.3%,396
,,,No value,-,-,10 or fewer
,,,Total,-,26.1%,1408
,,Armed Forces Pacific,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,New Mexico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,11
,,,≥ 5 and < 18,-,-,29
,,,≥ 18 and < 49,-,-,48
,,,≥ 49 and < 65,-,40.7%,27
,,,65 or more,-,29.7%,37
,,,No value,-,-,10 or fewer
,,,Total,-,21%,157
,,District of Columbia,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,20
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,30.6%,36
,,New Hampshire,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,30
,,,≥ 18 and < 49,-,35%,40
,,,≥ 49 and < 65,-,-,16
,,,65 or more,-,22.9%,48
,,,No value,-,-,10 or fewer
,,,Total,-,25.7%,144
,,Maine,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,28
,,,≥ 5 and < 18,-,-,43
,,,≥ 18 and < 49,-,-,95
,,,≥ 49 and < 65,-,-,45
,,,65 or more,-,17.1%,105
,,,No value,-,-,10 or fewer
,,,Total,-,11.7%,324
,,Hawaii,Less than 1,-,36.7%,30
,,,≥ 1 and < 5,-,30.4%,79
,,,≥ 5 and < 18,-,11.5%,104
,,,≥ 18 and < 49,-,-,133
,,,≥ 49 and < 65,-,-,68
,,,65 or more,-,19%,121
,,,No value,-,-,10 or fewer
,,,Total,-,16.4%,535
,,Kansas,Less than 1,-,-,17
,,,≥ 1 and < 5,-,34.1%,41
,,,≥ 5 and < 18,-,21.1%,71
,,,≥ 18 and < 49,-,26.8%,149
,,,≥ 49 and < 65,-,32.2%,59
,,,65 or more,-,47.3%,129
,,,No value,-,-,10 or fewer
,,,Total,-,33.5%,466
,,None of the above,Less than 1,-,24.4%,398
,,,≥ 1 and < 5,-,19.9%,866
,,,≥ 5 and < 18,-,16.8%,1999
,,,≥ 18 and < 49,-,17.5%,3282
,,,≥ 49 and < 65,-,23.7%,1384
,,,65 or more,-,29.2%,2539
,,,No value,-,-,10 or fewer
,,,Total,0.124%,21.5%,10468
,,Total,Less than 1,1.7%,50.3%,4533
,,,≥ 1 and < 5,1%,44.3%,10715
,,,≥ 5 and < 18,0.119%,36.9%,17611
,,,≥ 18 and < 49,0.088%,34.8%,25102
,,,≥ 49 and < 65,0.111%,42.1%,10858
,,,65 or more,0.14%,47.7%,20641
,,,No value,-,-,10 or fewer
,,,Total,0.301%,41%,89460
,Sep 2 – Sep 8,Arkansas,Less than 1,-,82.6%,115
,,,≥ 1 and < 5,-,81.7%,229
,,,≥ 5 and < 18,-,70.4%,318
,,,≥ 18 and < 49,-,55%,262
,,,≥ 49 and < 65,-,63.2%,95
,,,65 or more,-,60.7%,168
,,,No value,-,-,10 or fewer
,,,Total,-,68.4%,1187
,,Delaware,Less than 1,-,75%,36
,,,≥ 1 and < 5,-,61.5%,52
,,,≥ 5 and < 18,-,67.5%,77
,,,≥ 18 and < 49,-,55.6%,90
,,,≥ 49 and < 65,-,45.5%,44
,,,65 or more,-,57.7%,78
,,,No value,-,-,10 or fewer
,,,Total,-,59.9%,377
,,Wyoming,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,12
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,18
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,56.5%,23
,,,No value,-,-,10 or fewer
,,,Total,-,64.4%,73
,,Montana,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,15
,,,≥ 5 and < 18,-,50%,22
,,,≥ 18 and < 49,-,33.3%,33
,,,≥ 49 and < 65,-,-,25
,,,65 or more,-,52.9%,34
,,,No value,-,-,10 or fewer
,,,Total,-,42.8%,138
,,Kentucky,Less than 1,-,54.5%,154
,,,≥ 1 and < 5,-,47.1%,272
,,,≥ 5 and < 18,-,48.3%,375
,,,≥ 18 and < 49,-,45%,393
,,,≥ 49 and < 65,-,52%,229
,,,65 or more,-,53.9%,373
,,,No value,-,-,10 or fewer
,,,Total,-,49.6%,1796
,,Iowa,Less than 1,-,53.8%,80
,,,≥ 1 and < 5,-,47.8%,157
,,,≥ 5 and < 18,-,52.9%,136
,,,≥ 18 and < 49,-,58.9%,219
,,,≥ 49 and < 65,-,60.4%,101
,,,65 or more,-,66.2%,216
,,,No value,-,-,10 or fewer
,,,Total,-,57.5%,909
,,Illinois,Less than 1,-,73%,152
,,,≥ 1 and < 5,-,68.4%,364
,,,≥ 5 and < 18,-,53.9%,584
,,,≥ 18 and < 49,-,51.7%,966
,,,≥ 49 and < 65,-,51.8%,442
,,,65 or more,-,59.6%,962
,,,No value,-,-,10 or fewer
,,,Total,-,56.9%,3470
,,West Virginia,Less than 1,-,87.8%,49
,,,≥ 1 and < 5,-,78.7%,89
,,,≥ 5 and < 18,-,75.6%,205
,,,≥ 18 and < 49,-,71.6%,320
,,,≥ 49 and < 65,-,72.1%,147
,,,65 or more,-,67.3%,339
,,,No value,-,-,10 or fewer
,,,Total,-,72.3%,1149
,,Wisconsin,Less than 1,-,54.1%,109
,,,≥ 1 and < 5,-,40.3%,154
,,,≥ 5 and < 18,-,42.6%,235
,,,≥ 18 and < 49,-,44.9%,392
,,,≥ 49 and < 65,-,52.2%,159
,,,65 or more,-,62.2%,294
,,,No value,-,-,10 or fewer
,,,Total,-,49.4%,1343
,,South Dakota,Less than 1,-,-,14
,,,≥ 1 and < 5,-,-,26
,,,≥ 5 and < 18,-,-,25
,,,≥ 18 and < 49,-,44.4%,36
,,,≥ 49 and < 65,-,-,15
,,,65 or more,-,59.5%,42
,,,No value,-,-,10 or fewer
,,,Total,-,46.2%,158
,,Colorado,Less than 1,-,24.2%,240
,,,≥ 1 and < 5,-,23.4%,441
,,,≥ 5 and < 18,-,22.2%,702
,,,≥ 18 and < 49,-,35.1%,666
,,,≥ 49 and < 65,-,46.9%,179
,,,65 or more,-,57.1%,338
,,,No value,-,-,10 or fewer
,,,Total,-,32.3%,2566
,,North Dakota,Less than 1,-,68.8%,16
,,,≥ 1 and < 5,-,52.8%,36
,,,≥ 5 and < 18,-,37.5%,40
,,,≥ 18 and < 49,-,29.5%,78
,,,≥ 49 and < 65,-,53.5%,43
,,,65 or more,-,51.4%,74
,,,No value,-,-,10 or fewer
,,,Total,-,44.9%,287
,,Minnesota,Less than 1,-,52.8%,53
,,,≥ 1 and < 5,-,36.5%,126
,,,≥ 5 and < 18,-,34.6%,208
,,,≥ 18 and < 49,-,46.6%,397
,,,≥ 49 and < 65,-,50%,180
,,,65 or more,-,48.7%,351
,,,No value,-,-,10 or fewer
,,,Total,-,45%,1315
,,Nevada,Less than 1,-,43.6%,39
,,,≥ 1 and < 5,-,50%,54
,,,≥ 5 and < 18,-,35.5%,76
,,,≥ 18 and < 49,-,56.4%,101
,,,≥ 49 and < 65,-,55%,60
,,,65 or more,-,56.9%,65
,,,No value,-,-,10 or fewer
,,,Total,-,50.1%,395
,,Pennsylvania,Less than 1,-,59.4%,175
,,,≥ 1 and < 5,-,58.9%,375
,,,≥ 5 and < 18,-,57.8%,618
,,,≥ 18 and < 49,-,47.9%,1159
,,,≥ 49 and < 65,-,54.8%,553
,,,65 or more,-,59.7%,1067
,,,No value,-,-,10 or fewer
,,,Total,-,55.2%,3947
,,Oklahoma,Less than 1,-,39%,105
,,,≥ 1 and < 5,-,39%,241
,,,≥ 5 and < 18,-,26.7%,288
,,,≥ 18 and < 49,-,21.6%,352
,,,≥ 49 and < 65,-,36.4%,140
,,,65 or more,-,47.2%,235
,,,No value,-,-,10 or fewer
,,,Total,-,33.1%,1361
,,Nebraska,Less than 1,-,44%,25
,,,≥ 1 and < 5,-,58.5%,41
,,,≥ 5 and < 18,-,41.8%,67
,,,≥ 18 and < 49,-,43.4%,129
,,,≥ 49 and < 65,-,49.3%,73
,,,65 or more,-,56%,116
,,,No value,-,-,10 or fewer
,,,Total,-,48.8%,451
,,Maryland,Less than 1,-,76.1%,46
,,,≥ 1 and < 5,-,61.6%,99
,,,≥ 5 and < 18,-,59.1%,186
,,,≥ 18 and < 49,-,50.1%,361
,,,≥ 49 and < 65,-,55.4%,175
,,,65 or more,-,61%,318
,,,No value,-,-,10 or fewer
,,,Total,-,57.2%,1185
,,Idaho,Less than 1,-,50%,44
,,,≥ 1 and < 5,-,40.8%,49
,,,≥ 5 and < 18,-,27.4%,84
,,,≥ 18 and < 49,-,18.2%,176
,,,≥ 49 and < 65,-,32.8%,61
,,,65 or more,-,31.8%,157
,,,No value,-,-,10 or fewer
,,,Total,-,29.2%,571
,,Virgin Islands,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Connecticut,Less than 1,-,29%,62
,,,≥ 1 and < 5,-,22.9%,170
,,,≥ 5 and < 18,-,26.2%,279
,,,≥ 18 and < 49,-,28.4%,440
,,,≥ 49 and < 65,-,43.9%,173
,,,65 or more,-,48.5%,373
,,,No value,-,-,10 or fewer
,,,Total,-,34.2%,1497
,,Alaska,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Vermont,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,24
,,,≥ 18 and < 49,-,70.7%,41
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,63.6%,44
,,,No value,-,-,10 or fewer
,,,Total,-,62.4%,133
,,New York,Less than 1,-,47.3%,91
,,,≥ 1 and < 5,-,48.3%,211
,,,≥ 5 and < 18,-,44.4%,356
,,,≥ 18 and < 49,-,48.5%,943
,,,≥ 49 and < 65,-,56.2%,447
,,,65 or more,-,60.3%,1115
,,,No value,-,-,10 or fewer
,,,Total,0.411%,53.2%,3163
,,Florida,Less than 1,6.3%,62.7%,573
,,,≥ 1 and < 5,3.2%,51.6%,1441
,,,≥ 5 and < 18,0.686%,49%,2186
,,,≥ 18 and < 49,0.549%,53.8%,2732
,,,≥ 49 and < 65,-,61.2%,1028
,,,65 or more,0.763%,64.3%,1966
,,,No value,-,-,10 or fewer
,,,Total,1.3%,55.8%,9926
,,Louisiana,Less than 1,-,73.1%,134
,,,≥ 1 and < 5,-,54.2%,306
,,,≥ 5 and < 18,-,21.3%,497
,,,≥ 18 and < 49,-,17.1%,729
,,,≥ 49 and < 65,-,30.3%,244
,,,65 or more,-,37.1%,350
,,,No value,-,-,10 or fewer
,,,Total,-,30.9%,2260
,,Indiana,Less than 1,-,58.6%,87
,,,≥ 1 and < 5,-,45.9%,207
,,,≥ 5 and < 18,-,29.5%,393
,,,≥ 18 and < 49,-,31.5%,604
,,,≥ 49 and < 65,-,36.7%,270
,,,65 or more,-,43.4%,435
,,,No value,-,-,10 or fewer
,,,Total,-,37.1%,1996
,,Texas,Less than 1,2.1%,57%,579
,,,≥ 1 and < 5,1%,50%,1361
,,,≥ 5 and < 18,-,35.6%,1676
,,,≥ 18 and < 49,-,34.9%,2215
,,,≥ 49 and < 65,-,43.6%,886
,,,65 or more,-,51.7%,1467
,,,No value,-,-,10 or fewer
,,,Total,0.477%,43.1%,8184
,,Rhode Island,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,15
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,13
,,,No value,-,-,10 or fewer
,,,Total,-,48.8%,41
,,Oregon,Less than 1,-,-,26
,,,≥ 1 and < 5,-,27.1%,70
,,,≥ 5 and < 18,-,21%,100
,,,≥ 18 and < 49,-,21.6%,199
,,,≥ 49 and < 65,-,40.4%,94
,,,65 or more,-,43.4%,198
,,,No value,-,-,10 or fewer
,,,Total,-,31%,687
,,Puerto Rico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,12
,,Missouri,Less than 1,-,-,15
,,,≥ 1 and < 5,-,60%,35
,,,≥ 5 and < 18,-,41.5%,41
,,,≥ 18 and < 49,-,38%,142
,,,≥ 49 and < 65,-,43.4%,76
,,,65 or more,-,60.3%,131
,,,No value,-,-,10 or fewer
,,,Total,-,48.4%,440
,,South Carolina,Less than 1,-,64.7%,150
,,,≥ 1 and < 5,-,60.8%,423
,,,≥ 5 and < 18,-,54.6%,674
,,,≥ 18 and < 49,-,47.6%,1118
,,,≥ 49 and < 65,-,50.8%,441
,,,65 or more,-,48.1%,618
,,,No value,-,-,10 or fewer
,,,Total,-,51.8%,3424
,,Arizona,Less than 1,-,-,25
,,,≥ 1 and < 5,-,37.1%,62
,,,≥ 5 and < 18,-,38.7%,111
,,,≥ 18 and < 49,-,40.2%,189
,,,≥ 49 and < 65,-,60.5%,81
,,,65 or more,-,63.8%,177
,,,No value,-,-,10 or fewer
,,,Total,-,47.9%,645
,,Georgia,Less than 1,-,44.3%,298
,,,≥ 1 and < 5,2.1%,34.7%,662
,,,≥ 5 and < 18,-,39.9%,967
,,,≥ 18 and < 49,-,51.1%,834
,,,≥ 49 and < 65,-,51.8%,309
,,,65 or more,-,60.5%,534
,,,No value,-,-,10 or fewer
,,,Total,0.971%,46%,3604
,,North Carolina,Less than 1,-,50.3%,191
,,,≥ 1 and < 5,-,51.7%,518
,,,≥ 5 and < 18,-,41.2%,855
,,,≥ 18 and < 49,-,38.3%,1354
,,,≥ 49 and < 65,-,42.7%,541
,,,65 or more,-,46.7%,972
,,,No value,-,-,10 or fewer
,,,Total,-,43.3%,4431
,,California,Less than 1,-,28.9%,180
,,,≥ 1 and < 5,-,30.6%,324
,,,≥ 5 and < 18,-,23.5%,408
,,,≥ 18 and < 49,-,25.2%,836
,,,≥ 49 and < 65,-,36.6%,399
,,,65 or more,-,44.4%,737
,,,No value,-,-,10 or fewer
,,,Total,-,32.3%,2884
,,Armed Forces Africa,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Tennessee,Less than 1,-,67.6%,74
,,,≥ 1 and < 5,-,48.7%,150
,,,≥ 5 and < 18,-,40.3%,258
,,,≥ 18 and < 49,-,31.3%,323
,,,≥ 49 and < 65,-,43.4%,143
,,,65 or more,-,54.2%,236
,,,No value,-,-,10 or fewer
,,,Total,-,43.8%,1184
,,Washington,Less than 1,-,-,26
,,,≥ 1 and < 5,-,-,26
