Session Title,Number of ED Encounters and Percent with Self-Harm Dx by State of Residence (U.S.) and Age at Time of Visit Range,,,,
Session ID,2758643,,,,
Data Model,ED Encounters,,,,
Population Base,All ED Encounters,,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,,,,,
Session Date Range,1/1/2023 - 8/27/2025 (Based On Arrival Date),,,,
Export User,Stephanie Perniciaro,,,,
Date of Export,9/19/2025,,,,
,,,,,
,,,,,
,,,Measures,Number of ED Encounters,Percent with Self-Harm Dx (%)
State of Residence (U.S.),Age at Time of Visit,Year,Month,,
,,,Oct,5499,0.382%
,,,Nov,5403,0.259%
,,,Dec,6053,0.215%
,,2024,Jan,5970,0.369%
,,,Feb,5417,0.24%
,,,Mar,8215,0.207%
,,,Apr,7976,0.238%
,,,May,8355,0.251%
,,,Jun,8158,0.331%
,,,Jul,8584,0.268%
,,,Aug,8367,0.299%
,,,Sep,8282,0.254%
,,,Oct,8247,0.352%
,,,Nov,7752,0.4%
,,,Dec,8410,0.297%
,,2025,Jan,8374,0.275%
,,,Feb,7962,0.314%
,,,Mar,9047,0.276%
,,,Apr,8584,0.186%
,,,May,8903,0.236%
,,,Jun,8560,0.257%
,,,Jul,8515,0.341%
,,,Aug 1 – Aug 27,7473,0.294%
Utah,Less than 10 Years,2023,Jan,169,-
,,,Feb,172,-
,,,Mar,200,-
,,,Apr,180,-
,,,May,200,-
,,,Jun,199,-
,,,Jul,198,-
,,,Aug,189,-
,,,Sep,181,-
,,,Oct,166,-
,,,Nov,196,-
,,,Dec,253,-
,,2024,Jan,197,-
,,,Feb,167,-
,,,Mar,149,-
,,,Apr,178,-
,,,May,190,-
,,,Jun,195,-
,,,Jul,181,-
,,,Aug,177,-
,,,Sep,135,-
,,,Oct,138,-
,,,Nov,166,-
,,,Dec,237,-
,,2025,Jan,147,-
,,,Feb,164,-
,,,Mar,170,-
,,,Apr,156,-
,,,May,180,-
,,,Jun,183,-
,,,Jul,193,-
,,,Aug 1 – Aug 27,140,-
,≥ 10 and < 15 Years,2023,Jan,63,-
,,,Feb,61,-
,,,Mar,65,-
,,,Apr,64,-
,,,May,72,-
,,,Jun,101,-
,,,Jul,78,-
,,,Aug,65,-
,,,Sep,69,-
,,,Oct,54,-
,,,Nov,71,-
,,,Dec,68,-
,,2024,Jan,80,-
,,,Feb,58,-
,,,Mar,65,-
,,,Apr,65,-
,,,May,65,-
,,,Jun,89,-
,,,Jul,66,-
,,,Aug,63,-
,,,Sep,59,-
,,,Oct,58,-
,,,Nov,82,-
,,,Dec,84,-
,,2025,Jan,67,-
,,,Feb,79,-
,,,Mar,96,-
,,,Apr,97,-
,,,May,81,-
,,,Jun,108,-
,,,Jul,91,-
,,,Aug 1 – Aug 27,98,-
,≥ 15 and < 20 Years,2023,Jan,294,-
,,,Feb,253,-
,,,Mar,307,-
,,,Apr,277,-
,,,May,280,-
,,,Jun,240,-
,,,Jul,273,-
,,,Aug,266,-
,,,Sep,291,-
,,,Oct,290,-
,,,Nov,266,-
,,,Dec,264,-
,,2024,Jan,282,-
,,,Feb,281,-
,,,Mar,267,-
,,,Apr,258,-
,,,May,228,-
,,,Jun,280,-
,,,Jul,241,-
,,,Aug,284,-
,,,Sep,265,-
,,,Oct,258,-
,,,Nov,324,-
,,,Dec,308,-
,,2025,Jan,279,-
,,,Feb,313,-
,,,Mar,285,-
,,,Apr,298,-
,,,May,319,-
,,,Jun,327,-
,,,Jul,329,-
,,,Aug 1 – Aug 27,323,-
,≥ 20 and < 30 Years,2023,Jan,1029,-
,,,Feb,995,-
,,,Mar,1126,-
,,,Apr,1104,-
,,,May,1142,-
,,,Jun,1170,-
,,,Jul,1239,0.888%
,,,Aug,1195,-
,,,Sep,1071,-
,,,Oct,1033,-
,,,Nov,1086,-
,,,Dec,1044,-
,,2024,Jan,1120,-
,,,Feb,992,-
,,,Mar,1109,-
,,,Apr,1104,-
,,,May,1150,-
,,,Jun,1137,-
,,,Jul,1179,-
,,,Aug,1184,-
,,,Sep,1097,-
,,,Oct,1074,-
,,,Nov,1144,-
,,,Dec,1365,-
,,2025,Jan,1318,-
,,,Feb,1139,-
,,,Mar,1263,-
,,,Apr,1321,-
,,,May,1356,-
,,,Jun,1339,-
,,,Jul,1404,-
,,,Aug 1 – Aug 27,1236,-
,≥ 30 and < 50 Years,2023,Jan,2113,-
,,,Feb,1880,-
,,,Mar,2204,-
,,,Apr,2060,-
,,,May,2217,-
,,,Jun,2149,-
,,,Jul,2296,-
,,,Aug,2274,-
,,,Sep,2100,-
,,,Oct,2021,-
,,,Nov,2026,-
,,,Dec,2247,-
,,2024,Jan,2252,-
,,,Feb,2090,-
,,,Mar,2162,-
,,,Apr,2133,-
,,,May,2206,-
,,,Jun,2239,-
,,,Jul,2323,-
,,,Aug,2268,-
,,,Sep,2170,-
,,,Oct,2265,-
,,,Nov,2361,-
,,,Dec,2558,-
,,2025,Jan,2501,-
,,,Feb,2246,-
,,,Mar,2504,-
,,,Apr,2558,-
,,,May,2597,-
,,,Jun,2569,-
,,,Jul,2630,-
,,,Aug 1 – Aug 27,2340,-
,≥ 50 and < 65 Years,2023,Jan,1225,-
,,,Feb,1128,-
,,,Mar,1194,-
,,,Apr,1168,-
,,,May,1274,-
,,,Jun,1287,-
,,,Jul,1299,-
,,,Aug,1292,-
,,,Sep,1219,-
,,,Oct,1184,-
,,,Nov,1149,-
,,,Dec,1225,-
,,2024,Jan,1269,-
,,,Feb,1182,-
,,,Mar,1275,-
,,,Apr,1256,-
,,,May,1269,-
,,,Jun,1254,-
,,,Jul,1297,-
,,,Aug,1325,-
,,,Sep,1179,-
,,,Oct,1164,-
,,,Nov,1239,-
,,,Dec,1279,-
,,2025,Jan,1298,-
,,,Feb,1212,-
,,,Mar,1365,-
,,,Apr,1322,-
,,,May,1434,-
,,,Jun,1406,-
,,,Jul,1426,-
,,,Aug 1 – Aug 27,1242,-
,65 Years or more,2023,Jan,1158,-
,,,Feb,1093,-
,,,Mar,1191,-
,,,Apr,1146,-
,,,May,1315,-
,,,Jun,1322,-
,,,Jul,1365,-
,,,Aug,1298,-
,,,Sep,1280,-
,,,Oct,1260,-
,,,Nov,1236,-
,,,Dec,1266,-
,,2024,Jan,1267,-
,,,Feb,1215,-
,,,Mar,1306,-
,,,Apr,1263,-
,,,May,1336,-
,,,Jun,1371,-
,,,Jul,1361,-
,,,Aug,1342,-
,,,Sep,1320,-
,,,Oct,1282,-
,,,Nov,1208,-
,,,Dec,1465,-
,,2025,Jan,1281,-
,,,Feb,1202,-
,,,Mar,1446,-
,,,Apr,1350,-
,,,May,1451,-
,,,Jun,1470,-
,,,Jul,1520,-
,,,Aug 1 – Aug 27,1287,-
,No value,2023,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2024,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2025,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug 1 – Aug 27,10 or fewer,-
,Total,2023,Jan,6051,0.281%
,,,Feb,5582,-
,,,Mar,6287,0.286%
,,,Apr,5999,0.283%
,,,May,6500,0.277%
,,,Jun,6468,0.232%
,,,Jul,6748,0.326%
,,,Aug,6579,0.243%
,,,Sep,6211,0.242%
,,,Oct,6008,0.216%
,,,Nov,6030,0.299%
,,,Dec,6367,0.236%
,,2024,Jan,6467,0.356%
,,,Feb,5985,0.301%
,,,Mar,6333,0.3%
,,,Apr,6257,0.24%
,,,May,6444,-
,,,Jun,6565,0.274%
,,,Jul,6648,0.196%
,,,Aug,6643,0.211%
,,,Sep,6225,0.273%
,,,Oct,6239,0.208%
,,,Nov,6524,0.261%
,,,Dec,7296,0.206%
,,2025,Jan,6891,-
,,,Feb,6355,0.189%
,,,Mar,7129,0.168%
,,,Apr,7102,0.211%
,,,May,7418,0.31%
,,,Jun,7402,0.176%
,,,Jul,7593,0.237%
,,,Aug 1 – Aug 27,6666,0.24%
Wyoming,Less than 10 Years,2023,Jan,451,-
,,,Feb,447,-
,,,Mar,566,-
,,,Apr,535,-
,,,May,514,-
,,,Jun,444,-
,,,Jul,433,-
,,,Aug,424,-
,,,Sep,453,-
,,,Oct,486,-
,,,Nov,531,-
,,,Dec,624,-
,,2024,Jan,530,-
,,,Feb,640,-
,,,Mar,547,-
,,,Apr,520,-
,,,May,557,-
,,,Jun,456,-
,,,Jul,394,-
,,,Aug,420,-
,,,Sep,430,-
,,,Oct,451,-
,,,Nov,450,-
,,,Dec,605,-
,,2025,Jan,592,-
,,,Feb,615,-
,,,Mar,599,-
,,,Apr,490,-
,,,May,544,-
,,,Jun,468,-
,,,Jul,520,-
,,,Aug 1 – Aug 27,532,-
,≥ 10 and < 15 Years,2023,Jan,135,-
,,,Feb,168,-
,,,Mar,168,-
,,,Apr,153,-
,,,May,183,-
,,,Jun,113,-
,,,Jul,149,-
,,,Aug,153,-
,,,Sep,235,-
,,,Oct,177,-
,,,Nov,182,-
,,,Dec,163,-
,,2024,Jan,191,-
,,,Feb,208,-
,,,Mar,161,-
,,,Apr,209,-
,,,May,204,-
,,,Jun,130,-
,,,Jul,154,-
,,,Aug,157,-
,,,Sep,226,-
,,,Oct,198,-
,,,Nov,203,-
,,,Dec,185,-
,,2025,Jan,180,-
,,,Feb,183,-
,,,Mar,213,-
,,,Apr,175,-
,,,May,186,-
,,,Jun,174,-
,,,Jul,184,-
,,,Aug 1 – Aug 27,178,-
,≥ 15 and < 20 Years,2023,Jan,275,-
,,,Feb,230,-
,,,Mar,262,-
,,,Apr,262,-
,,,May,272,-
,,,Jun,283,-
,,,Jul,277,-
,,,Aug,298,-
,,,Sep,298,-
,,,Oct,307,-
,,,Nov,275,-
,,,Dec,271,-
,,2024,Jan,301,-
,,,Feb,333,-
,,,Mar,246,-
,,,Apr,259,-
,,,May,285,-
,,,Jun,306,-
,,,Jul,294,-
,,,Aug,265,-
,,,Sep,328,-
,,,Oct,327,-
,,,Nov,331,-
,,,Dec,316,-
,,2025,Jan,327,-
,,,Feb,332,-
,,,Mar,293,-
,,,Apr,308,-
,,,May,349,-
,,,Jun,305,-
,,,Jul,338,-
,,,Aug 1 – Aug 27,387,-
,≥ 20 and < 30 Years,2023,Jan,624,-
,,,Feb,566,-
,,,Mar,605,-
,,,Apr,611,-
,,,May,627,-
,,,Jun,639,-
,,,Jul,733,-
,,,Aug,694,-
,,,Sep,673,-
,,,Oct,678,-
,,,Nov,665,-
,,,Dec,675,-
,,2024,Jan,690,-
,,,Feb,674,-
,,,Mar,651,-
,,,Apr,634,-
,,,May,676,-
,,,Jun,731,-
,,,Jul,733,-
,,,Aug,777,-
,,,Sep,708,-
,,,Oct,697,-
,,,Nov,690,-
,,,Dec,732,-
,,2025,Jan,766,-
,,,Feb,666,-
,,,Mar,747,-
,,,Apr,739,-
,,,May,700,-
,,,Jun,735,-
,,,Jul,911,-
,,,Aug 1 – Aug 27,791,-
,≥ 30 and < 50 Years,2023,Jan,1022,-
,,,Feb,893,-
,,,Mar,1021,-
,,,Apr,1050,-
,,,May,1074,-
,,,Jun,994,-
,,,Jul,1197,-
,,,Aug,1228,-
,,,Sep,1093,-
,,,Oct,1063,-
,,,Nov,1031,-
,,,Dec,1127,-
,,2024,Jan,1129,-
,,,Feb,1035,-
,,,Mar,1215,-
,,,Apr,1091,-
,,,May,1158,-
,,,Jun,1156,-
,,,Jul,1276,-
,,,Aug,1268,-
,,,Sep,1155,-
,,,Oct,1166,-
,,,Nov,1153,-
,,,Dec,1235,-
,,2025,Jan,1161,-
,,,Feb,1149,-
,,,Mar,1256,-
,,,Apr,1175,-
,,,May,1286,-
,,,Jun,1314,-
,,,Jul,1391,-
,,,Aug 1 – Aug 27,1536,-
,≥ 50 and < 65 Years,2023,Jan,759,-
,,,Feb,685,-
,,,Mar,796,-
,,,Apr,829,-
,,,May,822,-
,,,Jun,750,-
,,,Jul,779,-
,,,Aug,857,-
,,,Sep,806,-
,,,Oct,793,-
,,,Nov,827,-
,,,Dec,834,-
,,2024,Jan,855,-
,,,Feb,764,-
,,,Mar,845,-
,,,Apr,817,-
,,,May,802,-
,,,Jun,857,-
,,,Jul,864,-
,,,Aug,847,-
,,,Sep,789,-
,,,Oct,848,-
,,,Nov,788,-
,,,Dec,894,-
,,2025,Jan,869,-
,,,Feb,787,-
,,,Mar,875,-
,,,Apr,788,-
,,,May,873,-
,,,Jun,847,-
,,,Jul,965,-
,,,Aug 1 – Aug 27,981,-
,65 Years or more,2023,Jan,1084,-
,,,Feb,1036,-
,,,Mar,1178,-
,,,Apr,1211,-
,,,May,1281,-
,,,Jun,1238,-
,,,Jul,1339,-
,,,Aug,1427,-
,,,Sep,1325,-
,,,Oct,1290,-
,,,Nov,1247,-
,,,Dec,1430,-
,,2024,Jan,1258,-
,,,Feb,1227,-
,,,Mar,1292,-
,,,Apr,1263,-
,,,May,1423,-
,,,Jun,1393,-
,,,Jul,1467,-
,,,Aug,1472,-
,,,Sep,1435,-
,,,Oct,1365,-
,,,Nov,1296,-
,,,Dec,1594,-
,,2025,Jan,1456,-
,,,Feb,1280,-
,,,Mar,1454,-
,,,Apr,1371,-
,,,May,1560,-
,,,Jun,1591,-
,,,Jul,1770,-
,,,Aug 1 – Aug 27,1679,-
,No value,2023,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2024,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2025,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug 1 – Aug 27,10 or fewer,-
,Total,2023,Jan,4350,-
,,,Feb,4025,0.298%
,,,Mar,4596,0.305%
,,,Apr,4651,0.301%
,,,May,4773,0.356%
,,,Jun,4461,0.291%
,,,Jul,4907,0.326%
,,,Aug,5082,-
,,,Sep,4883,-
,,,Oct,4794,0.334%
,,,Nov,4758,0.315%
,,,Dec,5124,0.332%
,,2024,Jan,4954,0.242%
,,,Feb,4882,0.307%
,,,Mar,4958,0.282%
,,,Apr,4793,0.459%
,,,May,5105,0.333%
,,,Jun,5029,0.318%
,,,Jul,5182,0.251%
,,,Aug,5206,0.25%
,,,Sep,5071,0.217%
,,,Oct,5052,0.257%
,,,Nov,4911,0.326%
,,,Dec,5561,0.27%
,,2025,Jan,5351,0.224%
,,,Feb,5012,0.299%
,,,Mar,5437,-
,,,Apr,5046,0.317%
,,,May,5498,-
,,,Jun,5434,-
,,,Jul,6079,0.23%
,,,Aug 1 – Aug 27,6084,0.362%
District of Columbia,Less than 10 Years,2023,Jan,115,-
,,,Feb,141,-
,,,Mar,149,-
,,,Apr,157,-
,,,May,140,-
,,,Jun,135,-
,,,Jul,153,-
,,,Aug,122,-
,,,Sep,154,-
,,,Oct,157,-
,,,Nov,188,-
,,,Dec,190,-
,,2024,Jan,147,-
,,,Feb,155,-
,,,Mar,173,-
,,,Apr,145,-
,,,May,110,-
,,,Jun,126,-
,,,Jul,129,-
,,,Aug,120,-
,,,Sep,112,-
,,,Oct,144,-
,,,Nov,170,-
,,,Dec,195,-
,,2025,Jan,169,-
,,,Feb,142,-
,,,Mar,186,-
,,,Apr,190,-
,,,May,139,-
,,,Jun,134,-
,,,Jul,138,-
,,,Aug 1 – Aug 27,136,-
,≥ 10 and < 15 Years,2023,Jan,31,-
,,,Feb,30,-
,,,Mar,26,-
,,,Apr,35,-
,,,May,39,-
,,,Jun,38,-
,,,Jul,41,-
,,,Aug,31,-
,,,Sep,36,-
,,,Oct,42,-
,,,Nov,48,-
,,,Dec,43,-
,,2024,Jan,44,-
,,,Feb,52,-
,,,Mar,47,-
,,,Apr,32,-
,,,May,46,-
,,,Jun,41,-
,,,Jul,59,-
,,,Aug,41,-
,,,Sep,41,-
,,,Oct,60,-
,,,Nov,40,-
,,,Dec,42,-
,,2025,Jan,48,-
,,,Feb,48,-
,,,Mar,50,-
,,,Apr,32,-
,,,May,37,-
,,,Jun,39,-
,,,Jul,67,-
,,,Aug 1 – Aug 27,36,-
,≥ 15 and < 20 Years,2023,Jan,64,-
,,,Feb,69,-
,,,Mar,86,-
,,,Apr,86,-
,,,May,63,-
,,,Jun,61,-
,,,Jul,70,-
,,,Aug,69,-
,,,Sep,82,-
,,,Oct,108,-
,,,Nov,98,-
,,,Dec,76,-
,,2024,Jan,84,-
,,,Feb,86,-
,,,Mar,65,-
,,,Apr,104,-
,,,May,53,-
,,,Jun,49,-
,,,Jul,75,-
,,,Aug,83,-
,,,Sep,91,-
,,,Oct,98,-
,,,Nov,88,-
,,,Dec,72,-
,,2025,Jan,61,-
,,,Feb,101,-
,,,Mar,87,-
,,,Apr,100,-
,,,May,74,-
,,,Jun,73,-
,,,Jul,74,-
,,,Aug 1 – Aug 27,82,-
,≥ 20 and < 30 Years,2023,Jan,407,-
,,,Feb,336,-
,,,Mar,429,-
,,,Apr,401,-
,,,May,414,-
,,,Jun,403,-
,,,Jul,425,-
,,,Aug,407,-
,,,Sep,412,-
,,,Oct,419,-
,,,Nov,382,-
,,,Dec,399,-
,,2024,Jan,424,-
,,,Feb,377,-
,,,Mar,407,-
,,,Apr,421,-
,,,May,429,-
,,,Jun,378,-
,,,Jul,379,-
,,,Aug,369,-
,,,Sep,373,-
,,,Oct,421,-
,,,Nov,392,-
,,,Dec,395,-
,,2025,Jan,455,-
,,,Feb,358,-
,,,Mar,360,-
,,,Apr,397,-
,,,May,372,-
,,,Jun,374,-
,,,Jul,362,-
,,,Aug 1 – Aug 27,319,-
,≥ 30 and < 50 Years,2023,Jan,807,-
,,,Feb,684,-
,,,Mar,732,-
,,,Apr,735,-
,,,May,737,-
,,,Jun,804,-
,,,Jul,877,-
,,,Aug,898,-
,,,Sep,791,-
,,,Oct,898,-
,,,Nov,835,-
,,,Dec,926,-
,,2024,Jan,918,-
,,,Feb,746,-
,,,Mar,826,-
,,,Apr,803,-
,,,May,871,-
,,,Jun,776,-
,,,Jul,957,-
,,,Aug,917,-
,,,Sep,846,-
,,,Oct,904,-
,,,Nov,853,-
,,,Dec,1001,-
,,2025,Jan,887,-
,,,Feb,893,-
,,,Mar,871,-
,,,Apr,954,-
,,,May,899,-
,,,Jun,972,-
,,,Jul,996,-
,,,Aug 1 – Aug 27,818,-
,≥ 50 and < 65 Years,2023,Jan,306,-
,,,Feb,279,-
,,,Mar,339,-
,,,Apr,286,-
,,,May,328,-
,,,Jun,376,-
,,,Jul,372,-
,,,Aug,378,-
,,,Sep,322,-
,,,Oct,373,-
,,,Nov,370,-
,,,Dec,389,-
,,2024,Jan,362,-
,,,Feb,322,-
,,,Mar,359,-
,,,Apr,343,-
,,,May,386,-
,,,Jun,340,-
,,,Jul,381,-
,,,Aug,349,-
,,,Sep,329,-
,,,Oct,360,-
,,,Nov,374,-
,,,Dec,423,-
,,2025,Jan,386,-
,,,Feb,328,-
,,,Mar,370,-
,,,Apr,380,-
,,,May,380,-
,,,Jun,370,-
,,,Jul,392,-
,,,Aug 1 – Aug 27,382,-
,65 Years or more,2023,Jan,277,-
,,,Feb,264,-
,,,Mar,275,-
,,,Apr,274,-
,,,May,291,-
,,,Jun,274,-
,,,Jul,323,-
,,,Aug,327,-
,,,Sep,288,-
,,,Oct,282,-
,,,Nov,300,-
,,,Dec,278,-
,,2024,Jan,309,-
,,,Feb,306,-
,,,Mar,304,-
,,,Apr,269,-
,,,May,337,-
,,,Jun,309,-
,,,Jul,315,-
,,,Aug,357,-
,,,Sep,328,-
,,,Oct,302,-
,,,Nov,329,-
,,,Dec,337,-
,,2025,Jan,308,-
,,,Feb,286,-
,,,Mar,299,-
,,,Apr,340,-
,,,May,303,-
,,,Jun,301,-
,,,Jul,365,-
,,,Aug 1 – Aug 27,310,-
,No value,2023,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2024,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2025,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug 1 – Aug 27,10 or fewer,-
,Total,2023,Jan,2008,-
,,,Feb,1803,-
,,,Mar,2038,-
,,,Apr,1974,-
,,,May,2012,-
,,,Jun,2091,-
,,,Jul,2261,-
,,,Aug,2232,-
,,,Sep,2085,-
,,,Oct,2279,-
,,,Nov,2221,-
,,,Dec,2301,-
,,2024,Jan,2288,-
,,,Feb,2045,-
,,,Mar,2181,-
,,,Apr,2117,-
,,,May,2232,-
,,,Jun,2019,-
,,,Jul,2296,-
,,,Aug,2236,-
,,,Sep,2120,-
,,,Oct,2289,-
,,,Nov,2246,-
,,,Dec,2465,-
,,2025,Jan,2314,-
,,,Feb,2156,-
,,,Mar,2223,-
,,,Apr,2393,-
,,,May,2204,-
,,,Jun,2263,-
,,,Jul,2394,-
,,,Aug 1 – Aug 27,2083,-
Puerto Rico,Less than 10 Years,2023,Jan,57,-
,,,Feb,36,-
,,,Mar,34,-
,,,Apr,34,-
,,,May,49,-
,,,Jun,41,-
,,,Jul,47,-
,,,Aug,37,-
,,,Sep,38,-
,,,Oct,32,-
,,,Nov,53,-
,,,Dec,50,-
,,2024,Jan,36,-
,,,Feb,22,-
,,,Mar,18,-
,,,Apr,20,-
,,,May,38,-
,,,Jun,38,-
,,,Jul,42,-
,,,Aug,26,-
,,,Sep,20,-
,,,Oct,19,-
,,,Nov,32,-
,,,Dec,48,-
,,2025,Jan,34,-
,,,Feb,24,-
,,,Mar,18,-
,,,Apr,17,-
,,,May,15,-
,,,Jun,24,-
,,,Jul,22,-
,,,Aug 1 – Aug 27,12,-
,≥ 10 and < 15 Years,2023,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,25,-
,,,Jul,26,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2024,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,16,-
,,,Jul,11,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,11,-
,,,Dec,10 or fewer,-
,,2025,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,19,-
,,,Jul,13,-
,,,Aug 1 – Aug 27,10 or fewer,-
,≥ 15 and < 20 Years,2023,Jan,10 or fewer,-
,,,Feb,18,-
,,,Mar,16,-
,,,Apr,16,-
,,,May,13,-
,,,Jun,18,-
,,,Jul,38,-
,,,Aug,10 or fewer,-
,,,Sep,20,-
,,,Oct,13,-
,,,Nov,24,-
,,,Dec,12,-
,,2024,Jan,16,-
,,,Feb,14,-
,,,Mar,17,-
,,,Apr,16,-
,,,May,16,-
,,,Jun,23,-
,,,Jul,23,-
,,,Aug,10 or fewer,-
,,,Sep,14,-
,,,Oct,10 or fewer,-
,,,Nov,12,-
,,,Dec,22,-
,,2025,Jan,21,-
,,,Feb,14,-
,,,Mar,10 or fewer,-
,,,Apr,16,-
,,,May,10 or fewer,-
,,,Jun,11,-
,,,Jul,22,-
,,,Aug 1 – Aug 27,10 or fewer,-
,≥ 20 and < 30 Years,2023,Jan,40,-
,,,Feb,53,-
,,,Mar,64,-
,,,Apr,71,-
,,,May,78,-
,,,Jun,67,-
,,,Jul,64,-
,,,Aug,47,-
,,,Sep,45,-
,,,Oct,60,-
,,,Nov,30,-
,,,Dec,38,-
,,2024,Jan,46,-
,,,Feb,40,-
,,,Mar,39,-
,,,Apr,39,-
,,,May,41,-
,,,Jun,50,-
,,,Jul,62,-
,,,Aug,33,-
,,,Sep,43,-
,,,Oct,44,-
,,,Nov,40,-
,,,Dec,59,-
,,2025,Jan,66,-
,,,Feb,45,-
,,,Mar,31,-
,,,Apr,47,-
,,,May,38,-
,,,Jun,57,-
,,,Jul,38,-
,,,Aug 1 – Aug 27,30,-
,≥ 30 and < 50 Years,2023,Jan,90,-
,,,Feb,57,-
,,,Mar,66,-
,,,Apr,92,-
,,,May,85,-
,,,Jun,107,-
,,,Jul,110,-
,,,Aug,63,-
,,,Sep,63,-
,,,Oct,65,-
,,,Nov,78,-
,,,Dec,68,-
,,2024,Jan,53,-
,,,Feb,59,-
,,,Mar,55,-
,,,Apr,55,-
,,,May,56,-
,,,Jun,82,-
,,,Jul,97,-
,,,Aug,56,-
,,,Sep,51,-
,,,Oct,39,-
,,,Nov,69,-
,,,Dec,80,-
,,2025,Jan,57,-
,,,Feb,34,-
,,,Mar,50,-
,,,Apr,45,-
,,,May,37,-
,,,Jun,67,-
,,,Jul,54,-
,,,Aug 1 – Aug 27,44,-
,≥ 50 and < 65 Years,2023,Jan,89,-
,,,Feb,62,-
,,,Mar,58,-
,,,Apr,66,-
,,,May,88,-
,,,Jun,90,-
,,,Jul,117,-
,,,Aug,93,-
,,,Sep,65,-
,,,Oct,87,-
,,,Nov,79,-
,,,Dec,98,-
,,2024,Jan,69,-
,,,Feb,49,-
,,,Mar,53,-
,,,Apr,70,-
,,,May,68,-
,,,Jun,64,-
,,,Jul,98,-
,,,Aug,55,-
,,,Sep,47,-
,,,Oct,59,-
,,,Nov,78,-
,,,Dec,109,-
,,2025,Jan,74,-
,,,Feb,50,-
,,,Mar,64,-
,,,Apr,48,-
,,,May,58,-
,,,Jun,66,-
,,,Jul,73,-
,,,Aug 1 – Aug 27,50,-
