,,Rhode Island,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,16
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,70.6%,17
,,,No value,-,-,10 or fewer
,,,Total,-,60%,45
,,Indiana,Less than 1,-,66.7%,84
,,,≥ 1 and < 5,-,45.5%,222
,,,≥ 5 and < 18,-,32.7%,446
,,,≥ 18 and < 50,-,29.3%,632
,,,≥ 50 and < 65,-,38%,245
,,,65 or more,-,48.3%,420
,,,No value,-,-,10 or fewer
,,,Total,-,38.3%,2049
,,Texas,Less than 1,11.5%,64%,583
,,,≥ 1 and < 5,6.8%,51.1%,1330
,,,≥ 5 and < 18,1.3%,39.6%,1880
,,,≥ 18 and < 50,0.514%,37.6%,2334
,,,≥ 50 and < 65,-,42.1%,896
,,,65 or more,-,49.6%,1609
,,,No value,-,-,10 or fewer
,,,Total,2.4%,44.6%,8632
,,Oregon,Less than 1,-,-,37
,,,≥ 1 and < 5,-,21.5%,93
,,,≥ 5 and < 18,-,21.8%,110
,,,≥ 18 and < 50,-,31.5%,232
,,,≥ 50 and < 65,-,36.8%,106
,,,65 or more,-,43.3%,171
,,,No value,-,-,10 or fewer
,,,Total,-,31.6%,749
,,Missouri,Less than 1,-,78.6%,14
,,,≥ 1 and < 5,-,67.7%,31
,,,≥ 5 and < 18,-,40.4%,52
,,,≥ 18 and < 50,-,29.5%,139
,,,≥ 50 and < 65,-,44.6%,56
,,,65 or more,-,50%,148
,,,No value,-,-,10 or fewer
,,,Total,-,43.9%,440
,,Puerto Rico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,South Carolina,Less than 1,-,57.8%,116
,,,≥ 1 and < 5,-,53.2%,372
,,,≥ 5 and < 18,-,51.7%,569
,,,≥ 18 and < 50,-,42.8%,891
,,,≥ 50 and < 65,-,42.9%,347
,,,65 or more,-,42.6%,611
,,,No value,-,-,10 or fewer
,,,Total,1.1%,46.4%,2906
,,North Carolina,Less than 1,-,58.9%,168
,,,≥ 1 and < 5,-,45.3%,501
,,,≥ 5 and < 18,-,43.4%,808
,,,≥ 18 and < 50,-,40%,1318
,,,≥ 50 and < 65,-,48.1%,526
,,,65 or more,-,47.9%,999
,,,No value,-,-,10 or fewer
,,,Total,0.301%,44.8%,4320
,,Georgia,Less than 1,10.8%,41%,344
,,,≥ 1 and < 5,4%,33.3%,766
,,,≥ 5 and < 18,1.3%,36.6%,986
,,,≥ 18 and < 50,-,48.5%,872
,,,≥ 50 and < 65,-,54.5%,336
,,,65 or more,-,58.1%,475
,,,No value,-,-,10 or fewer
,,,Total,2.5%,43.4%,3779
,,Arizona,Less than 1,-,-,21
,,,≥ 1 and < 5,-,40.6%,64
,,,≥ 5 and < 18,-,29.5%,88
,,,≥ 18 and < 50,-,47%,217
,,,≥ 50 and < 65,-,52.2%,67
,,,65 or more,-,60.3%,179
,,,No value,-,-,10 or fewer
,,,Total,-,48.3%,636
,,California,Less than 1,-,31%,129
,,,≥ 1 and < 5,-,32.9%,316
,,,≥ 5 and < 18,-,26.4%,402
,,,≥ 18 and < 50,-,23.8%,863
,,,≥ 50 and < 65,-,33.6%,336
,,,65 or more,-,41.7%,691
,,,No value,-,-,10 or fewer
,,,Total,-,31.3%,2737
,,Tennessee,Less than 1,-,60.5%,81
,,,≥ 1 and < 5,-,36.4%,214
,,,≥ 5 and < 18,-,33.4%,311
,,,≥ 18 and < 50,-,26.5%,310
,,,≥ 50 and < 65,-,34.2%,149
,,,65 or more,-,41.1%,265
,,,No value,-,-,10 or fewer
,,,Total,1.2%,35.6%,1330
,,Washington,Less than 1,-,-,30
,,,≥ 1 and < 5,-,25%,56
,,,≥ 5 and < 18,-,36.1%,83
,,,≥ 18 and < 50,-,23.2%,155
,,,≥ 50 and < 65,-,44.1%,59
,,,65 or more,-,37.1%,175
,,,No value,-,-,10 or fewer
,,,Total,-,31.5%,558
,,Alabama,Less than 1,-,84.2%,19
,,,≥ 1 and < 5,-,67.6%,37
,,,≥ 5 and < 18,-,68.4%,76
,,,≥ 18 and < 50,-,54.4%,147
,,,≥ 50 and < 65,-,60.8%,74
,,,65 or more,-,65.7%,102
,,,No value,-,-,10 or fewer
,,,Total,-,62.6%,455
,,Utah,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,46.7%,30
,,,≥ 50 and < 65,-,73.3%,15
,,,65 or more,-,89.5%,19
,,,No value,-,-,10 or fewer
,,,Total,-,65.7%,70
,,Michigan,Less than 1,-,37.4%,155
,,,≥ 1 and < 5,-,27.3%,381
,,,≥ 5 and < 18,-,25%,593
,,,≥ 18 and < 50,-,21%,1095
,,,≥ 50 and < 65,-,30.2%,461
,,,65 or more,-,37.6%,934
,,,No value,-,-,10 or fewer
,,,Total,-,28.5%,3619
,,Mississippi,Less than 1,10.9%,49.5%,101
,,,≥ 1 and < 5,5.1%,45.5%,275
,,,≥ 5 and < 18,-,17.8%,366
,,,≥ 18 and < 50,-,14%,641
,,,≥ 50 and < 65,-,17.8%,236
,,,65 or more,-,18.5%,378
,,,No value,-,-,10 or fewer
,,,Total,1.3%,22.1%,1997
,,Virginia,Less than 1,6.3%,58.6%,174
,,,≥ 1 and < 5,4.3%,49%,541
,,,≥ 5 and < 18,-,28.7%,959
,,,≥ 18 and < 50,-,20.5%,1597
,,,≥ 50 and < 65,-,32.8%,545
,,,65 or more,-,37.6%,948
,,,No value,-,-,10 or fewer
,,,Total,0.882%,31.6%,4764
,,Massachusetts,Less than 1,-,26.3%,118
,,,≥ 1 and < 5,-,27%,278
,,,≥ 5 and < 18,-,24.2%,347
,,,≥ 18 and < 50,-,25.3%,549
,,,≥ 50 and < 65,-,34%,212
,,,65 or more,-,36.6%,470
,,,No value,-,-,10 or fewer
,,,Total,-,29%,1974
,,Armed Forces Pacific,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,New Mexico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,11
,,,≥ 5 and < 18,-,-,21
,,,≥ 18 and < 50,-,-,53
,,,≥ 50 and < 65,-,-,14
,,,65 or more,-,-,43
,,,No value,-,-,10 or fewer
,,,Total,-,19.3%,145
,,District of Columbia,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,19
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,37.3%,51
,,Maine,Less than 1,-,-,17
,,,≥ 1 and < 5,-,-,55
,,,≥ 5 and < 18,-,-,55
,,,≥ 18 and < 50,-,19.5%,149
,,,≥ 50 and < 65,-,-,56
,,,65 or more,-,10.8%,139
,,,No value,-,-,10 or fewer
,,,Total,-,16.3%,471
,,New Hampshire,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,16
,,,≥ 5 and < 18,-,-,24
,,,≥ 18 and < 50,-,27.6%,58
,,,≥ 50 and < 65,-,-,27
,,,65 or more,-,34.5%,55
,,,No value,-,-,10 or fewer
,,,Total,-,32.4%,185
,,Hawaii,Less than 1,-,54.5%,22
,,,≥ 1 and < 5,-,32.1%,81
,,,≥ 5 and < 18,-,13.8%,94
,,,≥ 18 and < 50,-,-,135
,,,≥ 50 and < 65,-,-,49
,,,65 or more,-,11.7%,128
,,,No value,-,-,10 or fewer
,,,Total,2.4%,15.5%,509
,,Kansas,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,28.9%,38
,,,≥ 5 and < 18,-,14.6%,89
,,,≥ 18 and < 50,-,22%,123
,,,≥ 50 and < 65,-,47.1%,51
,,,65 or more,-,35.3%,119
,,,No value,-,-,10 or fewer
,,,Total,-,28.3%,428
,,None of the above,Less than 1,2%,25.7%,544
,,,≥ 1 and < 5,-,19.4%,1438
,,,≥ 5 and < 18,-,15.6%,2311
,,,≥ 18 and < 50,-,17.5%,4174
,,,≥ 50 and < 65,-,24.3%,1451
,,,65 or more,-,30.2%,2709
,,,No value,-,-,10 or fewer
,,,Total,0.198%,21.2%,12627
,,Total,Less than 1,5.9%,51.4%,4944
,,,≥ 1 and < 5,3.3%,43.4%,12644
,,,≥ 5 and < 18,0.611%,36.6%,18820
,,,≥ 18 and < 50,0.238%,34.8%,28161
,,,≥ 50 and < 65,0.332%,42.3%,10847
,,,65 or more,0.331%,47.9%,20835
,,,No value,-,-,10 or fewer
,,,Total,1%,40.8%,96251
,Oct 6 – Oct 12,Armed Forces America,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Arkansas,Less than 1,-,75.8%,99
,,,≥ 1 and < 5,-,75.8%,236
,,,≥ 5 and < 18,-,71.4%,329
,,,≥ 18 and < 50,-,42.5%,266
,,,≥ 50 and < 65,-,58.9%,90
,,,65 or more,-,48.6%,181
,,,No value,-,-,10 or fewer
,,,Total,1.2%,61.9%,1201
,,Delaware,Less than 1,-,74.1%,54
,,,≥ 1 and < 5,-,69.1%,110
,,,≥ 5 and < 18,-,74%,123
,,,≥ 18 and < 50,-,54.4%,90
,,,≥ 50 and < 65,-,55.6%,54
,,,65 or more,-,61.4%,70
,,,No value,-,-,10 or fewer
,,,Total,-,65.7%,501
,,Wyoming,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,11
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,65.4%,26
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,59.1%,22
,,,No value,-,-,10 or fewer
,,,Total,-,63.3%,79
,,Montana,Less than 1,-,-,11
,,,≥ 1 and < 5,-,-,27
,,,≥ 5 and < 18,-,-,20
,,,≥ 18 and < 50,-,37.5%,40
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,58%,50
,,,No value,-,-,10 or fewer
,,,Total,-,47.5%,158
,,Kentucky,Less than 1,-,51.1%,141
,,,≥ 1 and < 5,-,48.4%,273
,,,≥ 5 and < 18,-,51.3%,398
,,,≥ 18 and < 50,-,49.6%,427
,,,≥ 50 and < 65,-,53.7%,216
,,,65 or more,-,63%,376
,,,No value,-,-,10 or fewer
,,,Total,1%,53.1%,1831
,,Illinois,Less than 1,-,66.9%,163
,,,≥ 1 and < 5,-,64.9%,535
,,,≥ 5 and < 18,-,54.4%,827
,,,≥ 18 and < 50,-,50.4%,996
,,,≥ 50 and < 65,-,56.6%,396
,,,65 or more,-,57.8%,914
,,,No value,-,-,10 or fewer
,,,Total,0.522%,56.4%,3831
,,West Virginia,Less than 1,-,88.9%,27
,,,≥ 1 and < 5,-,77.5%,102
,,,≥ 5 and < 18,-,71.7%,240
,,,≥ 18 and < 50,-,70%,243
,,,≥ 50 and < 65,-,59.3%,118
,,,65 or more,-,71.1%,287
,,,No value,-,-,10 or fewer
,,,Total,-,70.7%,1017
,,Iowa,Less than 1,-,60.9%,64
,,,≥ 1 and < 5,-,50.8%,126
,,,≥ 5 and < 18,-,59.2%,169
,,,≥ 18 and < 50,-,61.6%,237
,,,≥ 50 and < 65,-,54.9%,82
,,,65 or more,-,67.8%,183
,,,No value,-,-,10 or fewer
,,,Total,-,60.2%,861
,,Wisconsin,Less than 1,-,52.3%,130
,,,≥ 1 and < 5,-,47.3%,241
,,,≥ 5 and < 18,-,38.8%,381
,,,≥ 18 and < 50,-,46.8%,530
,,,≥ 50 and < 65,-,54.7%,201
,,,65 or more,-,62.9%,315
,,,No value,-,-,10 or fewer
,,,Total,-,49.3%,1798
,,South Dakota,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,19
,,,≥ 5 and < 18,-,50%,24
,,,≥ 18 and < 50,-,46.2%,39
,,,≥ 50 and < 65,-,-,11
,,,65 or more,-,67.6%,37
,,,No value,-,-,10 or fewer
,,,Total,-,56.6%,136
,,Virgin Islands,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Colorado,Less than 1,-,31%,184
,,,≥ 1 and < 5,-,22.8%,438
,,,≥ 5 and < 18,-,20.5%,615
,,,≥ 18 and < 50,-,36.8%,604
,,,≥ 50 and < 65,-,46.7%,167
,,,65 or more,-,60.9%,266
,,,No value,-,-,10 or fewer
,,,Total,-,32.8%,2274
,,North Dakota,Less than 1,-,-,14
,,,≥ 1 and < 5,-,65%,20
,,,≥ 5 and < 18,-,42.1%,38
,,,≥ 18 and < 50,-,38.9%,95
,,,≥ 50 and < 65,-,-,28
,,,65 or more,-,52.5%,59
,,,No value,-,-,10 or fewer
,,,Total,-,45.3%,254
,,Minnesota,Less than 1,-,58.1%,93
,,,≥ 1 and < 5,-,54.3%,208
,,,≥ 5 and < 18,-,42.4%,316
,,,≥ 18 and < 50,-,47.9%,539
,,,≥ 50 and < 65,-,40.2%,204
,,,65 or more,-,57.1%,408
,,,No value,-,-,10 or fewer
,,,Total,-,49.4%,1768
,,Pennsylvania,Less than 1,5.4%,55.9%,204
,,,≥ 1 and < 5,-,52.4%,546
,,,≥ 5 and < 18,-,46%,834
,,,≥ 18 and < 50,-,45.5%,1482
,,,≥ 50 and < 65,-,52.2%,586
,,,65 or more,-,60.3%,1280
,,,No value,-,-,10 or fewer
,,,Total,0.588%,51.4%,4932
,,Oklahoma,Less than 1,-,36.3%,80
,,,≥ 1 and < 5,-,35.5%,211
,,,≥ 5 and < 18,-,28.9%,342
,,,≥ 18 and < 50,-,20.9%,345
,,,≥ 50 and < 65,-,38.3%,133
,,,65 or more,-,42.6%,237
,,,No value,-,-,10 or fewer
,,,Total,-,31.7%,1348
,,Nevada,Less than 1,-,-,18
,,,≥ 1 and < 5,-,40.9%,44
,,,≥ 5 and < 18,-,37.9%,58
,,,≥ 18 and < 50,-,39.8%,88
,,,≥ 50 and < 65,-,59.1%,44
,,,65 or more,-,64.9%,57
,,,No value,-,-,10 or fewer
,,,Total,-,47.9%,309
,,Maryland,Less than 1,-,59.5%,74
,,,≥ 1 and < 5,-,58.1%,203
,,,≥ 5 and < 18,-,52.4%,254
,,,≥ 18 and < 50,-,47.5%,459
,,,≥ 50 and < 65,-,56.7%,203
,,,65 or more,-,58.9%,375
,,,No value,-,-,10 or fewer
,,,Total,1.3%,54.1%,1568
,,Nebraska,Less than 1,-,-,19
,,,≥ 1 and < 5,-,45.9%,61
,,,≥ 5 and < 18,-,49.3%,73
,,,≥ 18 and < 50,-,45.8%,177
,,,≥ 50 and < 65,-,49%,49
,,,65 or more,-,56.8%,125
,,,No value,-,-,10 or fewer
,,,Total,-,49.6%,504
,,Idaho,Less than 1,-,60.7%,28
,,,≥ 1 and < 5,-,48%,50
,,,≥ 5 and < 18,-,25%,72
,,,≥ 18 and < 50,-,20.5%,127
,,,≥ 50 and < 65,-,31.6%,57
,,,65 or more,-,44.4%,135
,,,No value,-,-,10 or fewer
,,,Total,2.6%,34.8%,469
,,Connecticut,Less than 1,-,48.4%,91
,,,≥ 1 and < 5,4.8%,34.4%,273
,,,≥ 5 and < 18,-,32.1%,383
,,,≥ 18 and < 50,-,39.8%,505
,,,≥ 50 and < 65,-,48.8%,240
,,,65 or more,-,60.6%,419
,,,No value,-,-,10 or fewer
,,,Total,1.2%,43.6%,1911
,,Alaska,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,New York,Less than 1,-,57.9%,164
,,,≥ 1 and < 5,2.5%,49.8%,482
,,,≥ 5 and < 18,-,51.3%,676
,,,≥ 18 and < 50,-,49.7%,1295
,,,≥ 50 and < 65,-,54.3%,587
,,,65 or more,-,61.5%,1213
,,,No value,-,-,10 or fewer
,,,Total,0.724%,54.1%,4417
,,Vermont,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,14
,,,≥ 5 and < 18,-,44.7%,38
,,,≥ 18 and < 50,-,47.4%,57
,,,≥ 50 and < 65,-,64%,25
,,,65 or more,-,55%,60
,,,No value,-,-,10 or fewer
,,,Total,-,49.5%,200
,,Florida,Less than 1,19.8%,62.2%,556
,,,≥ 1 and < 5,13.6%,54.1%,1521
,,,≥ 5 and < 18,3.2%,48.7%,1800
,,,≥ 18 and < 50,1.3%,51.7%,2167
,,,≥ 50 and < 65,2.5%,55.9%,952
,,,65 or more,1.4%,61.1%,1954
,,,No value,-,-,10 or fewer
,,,Total,5.1%,54.7%,8950
,,Louisiana,Less than 1,11.5%,77.7%,148
,,,≥ 1 and < 5,4.1%,53.1%,339
,,,≥ 5 and < 18,-,30%,504
,,,≥ 18 and < 50,-,20.4%,666
,,,≥ 50 and < 65,-,27.6%,192
,,,65 or more,-,42.2%,332
,,,No value,-,-,10 or fewer
,,,Total,1.7%,35.5%,2181
,,Rhode Island,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,13
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,57.1%,42
,,Indiana,Less than 1,-,56.4%,117
,,,≥ 1 and < 5,-,43.8%,265
,,,≥ 5 and < 18,-,26.4%,541
,,,≥ 18 and < 50,-,25.7%,678
,,,≥ 50 and < 65,-,43%,265
,,,65 or more,-,48.9%,472
,,,No value,-,-,10 or fewer
,,,Total,0.513%,36.1%,2338
,,Texas,Less than 1,13.3%,62.3%,663
,,,≥ 1 and < 5,8.2%,52.7%,1564
,,,≥ 5 and < 18,1.8%,38%,1980
,,,≥ 18 and < 50,0.415%,34.1%,2651
,,,≥ 50 and < 65,-,41.7%,911
,,,65 or more,-,49.9%,1656
,,,No value,-,-,10 or fewer
,,,Total,2.9%,43.5%,9425
,,Oregon,Less than 1,-,-,45
,,,≥ 1 and < 5,-,17.1%,82
,,,≥ 5 and < 18,-,23.2%,112
,,,≥ 18 and < 50,-,31.8%,233
,,,≥ 50 and < 65,-,35.7%,84
,,,65 or more,-,45.1%,195
,,,No value,-,-,10 or fewer
,,,Total,-,31.6%,751
,,Missouri,Less than 1,-,64.7%,17
,,,≥ 1 and < 5,-,75%,36
,,,≥ 5 and < 18,-,57.1%,56
,,,≥ 18 and < 50,-,33.1%,139
,,,≥ 50 and < 65,-,44.1%,68
,,,65 or more,-,43.8%,160
,,,No value,-,-,10 or fewer
,,,Total,-,45.4%,476
,,Puerto Rico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,South Carolina,Less than 1,-,51.2%,123
,,,≥ 1 and < 5,4.9%,57%,309
,,,≥ 5 and < 18,-,48.6%,619
,,,≥ 18 and < 50,-,45%,959
,,,≥ 50 and < 65,-,44.8%,400
,,,65 or more,-,44.1%,621
,,,No value,-,-,10 or fewer
,,,Total,1.1%,47%,3031
,,North Carolina,Less than 1,5.6%,64.6%,198
,,,≥ 1 and < 5,-,51.2%,520
,,,≥ 5 and < 18,-,42.7%,931
,,,≥ 18 and < 50,-,37.2%,1318
,,,≥ 50 and < 65,-,42.7%,562
,,,65 or more,-,49.8%,966
,,,No value,-,-,10 or fewer
,,,Total,0.445%,44.6%,4495
,,Georgia,Less than 1,8.3%,37.4%,326
,,,≥ 1 and < 5,7.3%,36.1%,800
,,,≥ 5 and < 18,1.8%,39.9%,1042
,,,≥ 18 and < 50,2.1%,50.2%,903
,,,≥ 50 and < 65,-,50.4%,345
,,,65 or more,-,54%,528
,,,No value,-,-,10 or fewer
,,,Total,3.3%,44.1%,3944
,,Arizona,Less than 1,-,-,31
,,,≥ 1 and < 5,-,41.3%,63
,,,≥ 5 and < 18,-,33.3%,96
,,,≥ 18 and < 50,-,44.7%,217
,,,≥ 50 and < 65,-,51.1%,88
,,,65 or more,-,65.2%,198
,,,No value,-,-,10 or fewer
,,,Total,-,48.6%,693
,,California,Less than 1,-,35.8%,151
,,,≥ 1 and < 5,-,31.7%,262
,,,≥ 5 and < 18,-,24.6%,419
,,,≥ 18 and < 50,-,21.3%,933
,,,≥ 50 and < 65,-,35.1%,342
,,,65 or more,-,44.8%,676
,,,No value,-,-,10 or fewer
,,,Total,-,31%,2783
,,Tennessee,Less than 1,-,35.4%,178
,,,≥ 1 and < 5,-,17.3%,382
,,,≥ 5 and < 18,-,18.9%,498
,,,≥ 18 and < 50,-,19%,520
,,,≥ 50 and < 65,-,21.2%,222
,,,65 or more,-,31.8%,337
,,,No value,-,-,10 or fewer
,,,Total,0.936%,22.3%,2137
,,Washington,Less than 1,-,-,29
,,,≥ 1 and < 5,-,27.5%,69
,,,≥ 5 and < 18,-,34.7%,72
,,,≥ 18 and < 50,-,27.4%,179
,,,≥ 50 and < 65,-,38.4%,73
,,,65 or more,-,43.1%,174
,,,No value,-,-,10 or fewer
,,,Total,-,33.7%,596
,,Alabama,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,78.6%,42
,,,≥ 5 and < 18,-,70.7%,75
,,,≥ 18 and < 50,-,60.7%,140
,,,≥ 50 and < 65,-,56.5%,62
,,,65 or more,-,70%,110
,,,No value,-,-,10 or fewer
,,,Total,-,66.7%,439
,,Utah,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,63.6%,33
,,,≥ 50 and < 65,-,-,17
,,,65 or more,-,100%,13
,,,No value,-,-,10 or fewer
,,,Total,-,65.2%,69
,,Michigan,Less than 1,-,35.4%,189
,,,≥ 1 and < 5,-,31.6%,488
,,,≥ 5 and < 18,-,23.1%,697
,,,≥ 18 and < 50,-,21.9%,1111
,,,≥ 50 and < 65,-,29.6%,476
,,,65 or more,-,39%,984
,,,No value,-,-,10 or fewer
,,,Total,0.406%,29.2%,3945
,,Mississippi,Less than 1,-,53%,117
,,,≥ 1 and < 5,5.1%,42%,331
,,,≥ 5 and < 18,-,18.4%,412
,,,≥ 18 and < 50,-,13.5%,669
,,,≥ 50 and < 65,-,20.6%,223
,,,65 or more,-,23.2%,401
,,,No value,-,-,10 or fewer
,,,Total,1.5%,23.5%,2153
,,Virginia,Less than 1,5.1%,48.6%,214
,,,≥ 1 and < 5,4.5%,45.5%,596
,,,≥ 5 and < 18,-,31.9%,1206
,,,≥ 18 and < 50,-,21.1%,1724
,,,≥ 50 and < 65,-,32.9%,608
,,,65 or more,-,40.1%,955
,,,No value,-,-,10 or fewer
,,,Total,0.943%,32.2%,5303
,,Massachusetts,Less than 1,-,29.5%,105
,,,≥ 1 and < 5,-,25%,284
,,,≥ 5 and < 18,-,30.1%,399
,,,≥ 18 and < 50,-,34.6%,590
,,,≥ 50 and < 65,-,33.3%,228
,,,65 or more,-,34.1%,460
,,,No value,-,-,10 or fewer
,,,Total,-,31.9%,2066
,,Armed Forces Pacific,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,New Mexico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,20
,,,≥ 18 and < 50,-,-,55
,,,≥ 50 and < 65,-,-,25
,,,65 or more,-,23.9%,46
,,,No value,-,-,10 or fewer
,,,Total,-,12.2%,148
,,District of Columbia,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,26
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,37.3%,51
,,Maine,Less than 1,-,-,13
,,,≥ 1 and < 5,-,22.2%,54
,,,≥ 5 and < 18,-,14.6%,89
,,,≥ 18 and < 50,-,17.5%,120
,,,≥ 50 and < 65,-,-,56
,,,65 or more,-,13.1%,137
,,,No value,-,-,10 or fewer
,,,Total,-,16.4%,469
,,New Hampshire,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,22
,,,≥ 5 and < 18,-,-,32
,,,≥ 18 and < 50,-,42.2%,45
,,,≥ 50 and < 65,-,-,21
,,,65 or more,-,33.3%,48
,,,No value,-,-,10 or fewer
,,,Total,-,36.8%,171
,,Hawaii,Less than 1,-,52.2%,23
,,,≥ 1 and < 5,14.8%,35.2%,88
,,,≥ 5 and < 18,-,-,70
,,,≥ 18 and < 50,-,-,131
,,,≥ 50 and < 65,-,-,62
,,,65 or more,-,15.9%,145
,,,No value,-,-,10 or fewer
,,,Total,4.2%,17.3%,519
,,Kansas,Less than 1,-,-,15
,,,≥ 1 and < 5,-,-,32
,,,≥ 5 and < 18,-,20.8%,101
,,,≥ 18 and < 50,-,29.7%,155
,,,≥ 50 and < 65,-,34.5%,55
,,,65 or more,-,38.2%,152
,,,No value,-,-,10 or fewer
,,,Total,-,31.2%,510
,,None of the above,Less than 1,-,26%,553
,,,≥ 1 and < 5,0.856%,19.4%,1635
,,,≥ 5 and < 18,-,15.9%,2760
,,,≥ 18 and < 50,-,16%,4368
,,,≥ 50 and < 65,-,24.1%,1616
,,,65 or more,-,30.3%,2723
,,,No value,-,-,10 or fewer
,,,Total,0.234%,20.6%,13655
,,Total,Less than 1,6.8%,50.5%,5505
,,,≥ 1 and < 5,4.4%,43.4%,14029
,,,≥ 5 and < 18,0.872%,36.3%,20768
,,,≥ 18 and < 50,0.289%,34.3%,29413
,,,≥ 50 and < 65,0.471%,41.3%,11477
,,,65 or more,0.307%,48.7%,21528
,,,No value,-,-,10 or fewer
,,,Total,1.3%,40.6%,102720
,Oct 13 – Oct 19,Armed Forces America,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
